order,type,document_number,pracel_number,sub_district_no,location_id,rai,ngan,tarang_wa,usage_agriculture,usage_living,usage_other,usage_none,usage_misc,type_of_usage
1429,โฉนด,5590,1134,2082.0,02K061,0.0,0.0,95.8,0.0,95.8,0.0,0.0,0.0,living
1430,โฉนด,2756,2162,489.0,02K062,6.0,1.0,42.7,0.0,0.0,0.0,0.0,0.0,unknown
1431,โฉนด,1698,1141,510.0,02K063,4.0,0.0,32.0,0.0,1632.0,0.0,0.0,0.0,living
1432,โฉนด,225,1140,468.0,02K064,0.0,0.0,92.9,0.0,92.9,0.0,0.0,0.0,living
1433,โฉนด,2547,2417,1831.0,02K065,0.0,1.0,23.2,0.0,123.2,0.0,0.0,0.0,living
1434,โฉนด,256,1138,462.0,02K066,0.0,2.0,19.7,219.7,0.0,0.0,0.0,0.0,agriculture
1435,โฉนด,84273,2535,4689.0,02K066/001,0.0,1.0,58.7,158.7,0.0,0.0,0.0,0.0,agriculture
1436,โฉนด,84274,2536,4690.0,02K066/002,0.0,1.0,45.8,0.0,145.8,0.0,0.0,0.0,living
1437,โฉนด,84275,2537,4691.0,02K066/003,0.0,0.0,73.0,0.0,73.0,0.0,0.0,0.0,living
1438,โฉนด,25532,1137,3335.0,02K067,0.0,1.0,38.4,0.0,138.4,0.0,0.0,0.0,living
1439,โฉนด,257,1135,461.0,02K068,0.0,1.0,31.7,0.0,131.7,0.0,0.0,0.0,living
1440,โฉนด,1473,1473,2434.0,02K069,0.0,1.0,59.1,0.0,159.1,0.0,0.0,0.0,living
1441,โฉนด,229,1474,460.0,02K070,0.0,1.0,14.5,0.0,114.5,0.0,0.0,0.0,living
1442,โฉนด,541,1480,467.0,02K071,0.0,1.0,67.7,0.0,138.5,0.0,0.0,0.0,living
1443,โฉนด,97616,32,4930.0,02K072,0.0,0.0,87.4,0.0,87.4,0.0,0.0,0.0,living
1444,โฉนด,2299,1481,465.0,02K072/001,0.0,0.0,87.4,0.0,87.4,0.0,0.0,0.0,living
1445,โฉนด,201,1483,466.0,02K073,0.0,0.0,27.2,0.0,0.0,0.0,0.0,27.2,misc
1446,โฉนด,75354,19,4473.0,02K073/001,0.0,0.0,18.2,0.0,0.0,0.0,0.0,18.2,misc
1447,โฉนด,75350,15,4469.0,02K073/002,0.0,0.0,21.7,0.0,21.7,0.0,0.0,0.0,living
1448,โฉนด,75351,16,4470.0,02K073/003,0.0,0.0,15.3,0.0,15.3,0.0,0.0,0.0,living
1449,โฉนด,75352,17,4471.0,02K073/004,0.0,0.0,15.4,0.0,15.4,0.0,0.0,0.0,living
1450,โฉนด,75353,18,4472.0,02K073/005,0.0,0.0,21.1,0.0,0.0,21.1,0.0,0.0,other
1451,โฉนด,249,1482,464.0,02K074,0.0,1.0,49.2,0.0,149.2,0.0,0.0,0.0,living
1452,โฉนด,536,1479,453.0,02K075,0.0,2.0,2.0,0.0,202.0,0.0,0.0,0.0,living
1453,โฉนด,347,1478,463.0,02K077,0.0,2.0,20.4,0.0,220.4,0.0,0.0,0.0,living
1454,ไม่ระบุ,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,unknown
1455,โฉนด,-,-,-,02K078,0.0,2.0,69.0,0.0,0.0,0.0,0.0,0.0,unknown
1456,โฉนด,360,1221,504.0,02K079,0.0,1.0,39.9,0.0,139.9,0.0,0.0,0.0,living
1457,โฉนด,29429,1223,3617.0,02K079/001,0.0,0.0,86.3,0.0,86.3,0.0,0.0,0.0,living
1458,โฉนด,29430,1222,3618.0,02K079/002,0.0,0.0,53.8,0.0,53.8,0.0,0.0,0.0,living
1459,โฉนด,246,1225,506.0,02K080,0.0,1.0,11.1,0.0,111.1,0.0,0.0,0.0,living
1460,โฉนด,71779,8,4385.0,02K080/001,0.0,1.0,58.7,0.0,158.7,0.0,0.0,0.0,living
1461,โฉนด,263,1226,505.0,02K081,0.0,0.0,39.5,0.0,39.5,0.0,0.0,0.0,living
1462,โฉนด,96805,30,4925.0,02K081/001,0.0,1.0,9.7,0.0,109.7,0.0,0.0,0.0,living
1463,โฉนด,1193,1232,459.0,02K082,0.0,1.0,94.0,0.0,194.0,0.0,0.0,0.0,living
1464,โฉนด,19285,1231,3023.0,02K083,0.0,1.0,31.1,0.0,131.1,0.0,0.0,0.0,living
1465,โฉนด,19284,1230,3022.0,02K084,0.0,0.0,56.2,0.0,56.2,0.0,0.0,0.0,living
1466,โฉนด,258,1233,456.0,02K085,0.0,0.0,77.7,0.0,77.7,0.0,0.0,0.0,living
1467,โฉนด,7901,1234,457.0,02K086,0.0,0.0,53.0,0.0,53.0,0.0,0.0,0.0,living
1468,โฉนด,544,1235,458.0,02K087,0.0,0.0,38.4,0.0,38.4,0.0,0.0,0.0,living
1469,โฉนด,216,1136,455.0,02K088,0.0,2.0,21.3,0.0,221.3,0.0,0.0,0.0,living
1470,โฉนด,537,1475,452.0,02K089,0.0,2.0,52.1,0.0,252.1,0.0,0.0,0.0,living
1471,โฉนด,337,1477,450.0,02K090,0.0,1.0,62.3,0.0,162.3,0.0,0.0,0.0,living
1472,โฉนด,540,1236,454.0,02K091,0.0,2.0,42.3,0.0,242.3,0.0,0.0,0.0,living
1473,โฉนด,672,1237,451.0,02K092,0.0,2.0,47.4,0.0,247.4,0.0,0.0,0.0,living
1474,โฉนด,242,1476,449.0,02K093,0.0,0.0,55.3,0.0,55.3,0.0,0.0,0.0,living
1475,โฉนด,26597,2401,3442.0,02K093/001,0.0,0.0,55.3,0.0,0.0,55.3,0.0,0.0,other
1476,โฉนด,311,1219,448.0,02L001,0.0,1.0,28.4,0.0,128.4,0.0,0.0,0.0,living
1477,โฉนด,120934,1238,5166.0,02L001/001,0.0,0.0,64.2,0.0,64.2,0.0,0.0,0.0,living
1478,โฉนด,120935,1239,5167.0,02L001/002,0.0,0.0,64.2,0.0,64.2,0.0,0.0,0.0,living
1479,โฉนด,357,1220,443.0,02L002,0.0,1.0,5.3,0.0,105.3,0.0,0.0,0.0,living
1480,โฉนด,950,2171,442.0,02L003,0.0,1.0,53.5,0.0,153.5,0.0,0.0,0.0,living
1481,โฉนด,144,1227,440.0,02L004,0.0,1.0,4.3,0.0,104.3,0.0,0.0,0.0,living
1482,โฉนด,240,1228,441.0,02L005,0.0,0.0,91.4,0.0,91.4,0.0,0.0,0.0,living
1483,โฉนด,517,2170,444.0,02L006,0.0,2.0,60.5,0.0,0.0,0.0,0.0,260.5,misc
1484,โฉนด,539,2169,445.0,02L007,0.0,1.0,51.9,0.0,151.9,0.0,0.0,0.0,living
1485,โฉนด,304,2168,511.0,02L008,0.0,1.0,69.0,0.0,0.0,169.0,0.0,0.0,other
1486,โฉนด,367,2167,446.0,02L009,0.0,1.0,64.6,0.0,0.0,0.0,164.6,0.0,wasteland
1487,โฉนด,243,2172,447.0,02L010,0.0,2.0,16.1,0.0,216.1,0.0,0.0,0.0,living
1488,โฉนด,61290,24,3965.0,02L010/001,0.0,0.0,52.6,0.0,52.6,0.0,0.0,0.0,living
1489,โฉนด,61287,21,3962.0,02L010/002,0.0,0.0,19.3,0.0,19.3,0.0,0.0,0.0,living
1490,โฉนด,61289,23,3964.0,02L010/003,0.0,0.0,50.4,0.0,50.4,0.0,0.0,0.0,living
1491,โฉนด,61288,22,3963.0,02L010/004,0.0,0.0,48.7,0.0,48.7,0.0,0.0,0.0,living
1492,โฉนด,214,2175,439.0,02L011,0.0,1.0,72.0,0.0,172.0,0.0,0.0,0.0,living
1493,โฉนด,26568,2173,3437.0,02L011/001,0.0,1.0,7.2,0.0,107.2,0.0,0.0,0.0,living
1494,โฉนด,26567,2174,3436.0,02L011/002,0.0,0.0,89.7,0.0,89.7,0.0,0.0,0.0,living
1495,โฉนด,194,1229,437.0,02L012,0.0,1.0,41.7,0.0,141.7,0.0,0.0,0.0,living
1496,โฉนด,223,2176,438.0,02L013,0.0,1.0,39.7,0.0,139.7,0.0,0.0,0.0,living
1497,โฉนด,241,2177,436.0,02L014,0.0,2.0,13.2,0.0,213.2,0.0,0.0,0.0,living
1498,โฉนด,156,2178,435.0,02L015,0.0,2.0,31.1,0.0,231.1,0.0,0.0,0.0,living
1499,โฉนด,253,2179,433.0,02L016,0.0,1.0,16.9,0.0,116.9,0.0,0.0,0.0,living
1500,โฉนด,291,2180,434.0,02L017,0.0,0.0,63.5,0.0,63.5,0.0,0.0,0.0,living
1501,โฉนด,415,2210,392.0,02L018,0.0,1.0,98.9,0.0,0.0,198.9,0.0,0.0,other
1502,โฉนด,54209,2212,3966.0,02L018/001,0.0,2.0,0.0,0.0,0.0,200.0,0.0,0.0,other
1503,โฉนด,621,2208,382.0,02L019,0.0,2.0,22.4,0.0,0.0,0.0,0.0,222.4,misc
1504,โฉนด,2883,2197,1953.0,02L020,0.0,0.0,61.2,0.0,61.2,0.0,0.0,0.0,living
1505,โฉนด,476,2198,380.0,02L021,0.0,0.0,70.6,0.0,0.0,0.0,70.6,0.0,wasteland
1506,โฉนด,8360,2196,2367.0,02L022,0.0,0.0,70.9,0.0,0.0,0.0,70.9,0.0,wasteland
1507,โฉนด,2816,2199,1427.0,02L023,0.0,0.0,71.1,0.0,0.0,0.0,71.1,0.0,wasteland
1508,โฉนด,247,2195,387.0,02L024,0.0,0.0,76.7,0.0,76.7,0.0,0.0,0.0,living
1509,โฉนด,284,2194,385.0,02L025,0.0,0.0,76.4,0.0,76.4,0.0,0.0,0.0,living
1510,โฉนด,248,2189,389.0,02L026,0.0,1.0,58.0,0.0,158.0,0.0,0.0,0.0,living
1511,โฉนด,286,2188,391.0,02L027,0.0,0.0,83.4,0.0,83.4,0.0,0.0,0.0,living
1512,โฉนด,275,2187,406.0,02L028,0.0,1.0,2.3,0.0,0.0,102.3,0.0,0.0,other
1513,โฉนด,292,2181,388.0,02L029,0.0,0.0,62.6,0.0,0.0,0.0,0.0,62.6,misc
1514,โฉนด,10840,2182,2469.0,02L030,0.0,0.0,13.5,0.0,13.5,0.0,0.0,0.0,living
1515,โฉนด,30509,2183,3715.0,02L030/001,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,living
1516,โฉนด,30508,2184,3714.0,02L030/002,0.0,0.0,11.8,0.0,11.8,0.0,0.0,0.0,living
1517,โฉนด,30507,2185,3713.0,02L030/003,0.0,0.0,11.4,0.0,11.4,0.0,0.0,0.0,living
1518,โฉนด,30506,2186,3712.0,02L030/004,0.0,0.0,12.4,0.0,12.4,0.0,0.0,0.0,living
1519,โฉนด,213,2190,386.0,02L031,0.0,1.0,76.5,0.0,176.5,0.0,0.0,0.0,living
1520,โฉนด,209,2192,384.0,02L032,0.0,0.0,61.4,61.4,0.0,0.0,0.0,0.0,agriculture
1521,โฉนด,1961,2193,1760.0,02L033,0.0,0.0,76.4,0.0,76.4,0.0,0.0,0.0,living
1522,โฉนด,210,2200,381.0,02L034,0.0,1.0,24.1,0.0,124.1,0.0,0.0,0.0,living
1523,โฉนด,279,2213,394.0,02L035,0.0,1.0,74.4,0.0,174.4,0.0,0.0,0.0,living
1524,โฉนด,255,2214,503.0,02L036,0.0,0.0,82.4,0.0,82.4,0.0,0.0,0.0,living
1525,โฉนด,535,2216,502.0,02L037,0.0,0.0,76.5,0.0,0.0,0.0,0.0,76.5,misc
1526,โฉนด,25735,2215,3376.0,02L037/001,0.0,1.0,36.0,0.0,0.0,136.0,0.0,0.0,other
1527,โฉนด,266,2217,501.0,02L038,0.0,0.0,20.4,0.0,20.4,0.0,0.0,0.0,living
1528,โฉนด,139,2211,393.0,02L039,0.0,1.0,30.0,0.0,130.0,0.0,0.0,0.0,living
1529,โฉนด,138,2209,383.0,02L040,0.0,1.0,46.1,0.0,146.1,0.0,0.0,0.0,living
1530,โฉนด,212,2207,379.0,02L041,0.0,1.0,67.5,0.0,167.5,0.0,0.0,0.0,living
1531,โฉนด,277,2206,378.0,02L042,0.0,0.0,14.9,0.0,14.9,0.0,0.0,0.0,living
1532,โฉนด,196,2205,377.0,02L043,0.0,1.0,20.1,0.0,120.1,0.0,0.0,0.0,living
1533,โฉนด,1217,2202,5391.0,02L044,0.0,0.0,36.8,36.8,0.0,0.0,0.0,0.0,agriculture
1534,โฉนด,338,2201,376.0,02L045,0.0,0.0,94.2,94.2,0.0,0.0,0.0,0.0,agriculture
1535,โฉนด,218,2204,375.0,02L046,0.0,1.0,59.1,0.0,159.1,0.0,0.0,0.0,living
1536,โฉนด,30503,2203,3711.0,02L046/001,0.0,0.0,16.6,16.6,0.0,0.0,0.0,0.0,agriculture
1537,โฉนด,290,2218,499.0,02L047,0.0,0.0,35.1,0.0,35.1,0.0,0.0,0.0,living
1538,โฉนด,191,2219,498.0,02L048,0.0,0.0,47.9,0.0,47.9,0.0,0.0,0.0,living
1539,โฉนด,131617,2713,5523.0,02L048/001,0.0,0.0,11.4,0.0,11.4,0.0,0.0,0.0,living
1540,โฉนด,131616,2712,5522.0,02L048/002,0.0,0.0,25.1,0.0,25.1,0.0,0.0,0.0,living
1541,โฉนด,188,2220,500.0,02L049,0.0,1.0,30.4,0.0,0.0,0.0,0.0,130.4,misc
1542,โฉนด,140,2221,497.0,02L050,1.0,1.0,28.8,0.0,0.0,528.8,0.0,0.0,other
1543,โฉนด,135,2240,369.0,02L051,0.0,2.0,35.3,0.0,235.3,0.0,0.0,0.0,living
1544,โฉนด,136,2241,370.0,02L052,0.0,1.0,3.3,0.0,103.3,0.0,0.0,0.0,living
1545,โฉนด,197,2243,372.0,02L053,0.0,0.0,76.3,76.3,0.0,0.0,0.0,0.0,agriculture
1546,โฉนด,92185,8,4866.0,02L053/001,0.0,0.0,81.5,0.0,81.5,0.0,0.0,0.0,living
1547,โฉนด,137,2242,371.0,02L054,0.0,0.0,30.1,0.0,30.1,0.0,0.0,0.0,living
1548,โฉนด,9393,2246,2395.0,02L055,0.0,0.0,54.6,0.0,54.6,0.0,0.0,0.0,living
1549,โฉนด,10103,2248,2424.0,02L056,0.0,0.0,27.8,0.0,27.8,0.0,0.0,0.0,living
1550,โฉนด,195,2247,374.0,02L057,0.0,0.0,50.3,0.0,0.0,50.3,0.0,0.0,other
1551,โฉนด,198,2245,373.0,02L058,0.0,0.0,55.4,0.0,55.4,0.0,0.0,0.0,living
1552,โฉนด,9362,2244,2394.0,02L059,0.0,0.0,38.8,0.0,38.8,0.0,0.0,0.0,living
1553,โฉนด,134,2239,368.0,02L060,0.0,1.0,89.2,0.0,189.2,0.0,0.0,0.0,living
1554,โฉนด,132,2238,366.0,02L061,0.0,1.0,74.8,0.0,174.8,0.0,0.0,0.0,living
1555,โฉนด,341,2233,365.0,02L062,0.0,1.0,52.9,0.0,152.9,0.0,0.0,0.0,living
1556,โฉนด,6765,2237,2090.0,02L063,0.0,0.0,89.1,0.0,89.1,0.0,0.0,0.0,living
1557,โฉนด,6766,2236,2091.0,02L064,0.0,0.0,78.0,0.0,78.0,0.0,0.0,0.0,living
1558,โฉนด,130,2234,363.0,02L066,0.0,2.0,58.2,0.0,0.0,258.2,0.0,0.0,other
1559,โฉนด,131,2232,364.0,02L067,0.0,1.0,70.0,0.0,0.0,0.0,170.0,0.0,wasteland
1560,โฉนด,9737,2231,2405.0,02L068,0.0,0.0,52.0,0.0,52.0,0.0,0.0,0.0,living
1561,โฉนด,129,2230,362.0,02L069,0.0,0.0,53.6,0.0,53.6,0.0,0.0,0.0,living
1562,โฉนด,9738,2229,2406.0,02L070,0.0,0.0,52.0,0.0,52.0,0.0,0.0,0.0,living
1563,โฉนด,190,2222,360.0,02L071,0.0,3.0,47.0,0.0,0.0,0.0,0.0,347.0,misc
1564,โฉนด,271,2225,358.0,02L074,0.0,2.0,28.9,0.0,228.9,0.0,0.0,0.0,living
1565,โฉนด,127,2228,357.0,02L075,0.0,1.0,28.4,0.0,128.4,0.0,0.0,0.0,living
1566,โฉนด,215,2227,356.0,02L076,0.0,1.0,54.5,0.0,154.5,0.0,0.0,0.0,living
1567,โฉนด,208,2226,390.0,02L077,0.0,1.0,20.0,0.0,0.0,0.0,0.0,120.0,misc
1568,นสล,ลพ.0842,10,-,02L078,0.0,0.0,40.7,0.0,0.0,0.0,0.0,0.0,unknown
1570,โฉนด,1722,897,1476.0,03A002,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,agriculture
1571,โฉนด,1968,898,1506.0,03A003,0.0,0.0,53.0,0.0,53.0,0.0,0.0,0.0,living
1572,โฉนด,4043,899,2031.0,03A004,0.0,0.0,82.0,0.0,82.0,0.0,0.0,0.0,living
1573,โฉนด,1578,901,1477.0,03A005,0.0,0.0,81.8,0.0,81.8,0.0,0.0,0.0,living
1574,โฉนด,2268,900,1478.0,03A006,0.0,0.0,98.5,0.0,0.0,0.0,0.0,98.5,misc
1575,โฉนด,1511,902,1479.0,03A007,0.0,0.0,69.8,0.0,69.8,0.0,0.0,0.0,living
1576,โฉนด,1663,903,1480.0,03A008,0.0,1.0,11.7,0.0,111.7,0.0,0.0,0.0,living
1577,โฉนด,1771,904,1481.0,03A009,0.0,1.0,95.6,0.0,195.6,0.0,0.0,0.0,living
1578,โฉนด,2309,905,1483.0,03A010,0.0,3.0,63.6,0.0,363.6,0.0,0.0,0.0,living
1579,โฉนด,1505,907,1484.0,03A011,1.0,0.0,8.5,0.0,408.5,0.0,0.0,0.0,living
1580,โฉนด,2619,906,1482.0,03A012,1.0,1.0,7.1,0.0,507.1,0.0,0.0,0.0,living
1581,โฉนด,1278,908,1485.0,03A013,0.0,2.0,12.1,0.0,212.1,0.0,0.0,0.0,living
1582,โฉนด,2308,912,1486.0,03A014,0.0,1.0,9.7,0.0,109.7,0.0,0.0,0.0,living
1583,โฉนด,1341,909,1693.0,03A016,1.0,2.0,47.1,0.0,24.38,23.0,0.0,0.0,living
1584,โฉนด,49940,910,3911.0,03A016/001,0.0,2.0,47.1,247.1,0.0,0.0,0.0,0.0,agriculture
1585,โฉนด,1774,911,1487.0,03A017,0.0,2.0,26.3,0.0,226.3,0.0,0.0,0.0,living
1586,โฉนด,1345,914,1488.0,03A018,0.0,2.0,20.3,0.0,220.3,0.0,0.0,0.0,living
1587,โฉนด,18775,915,3048.0,03A019,0.0,0.0,87.1,0.0,87.1,0.0,0.0,0.0,living
1588,โฉนด,136258,986,6107.0,03A019/001,0.0,0.0,7.7,0.0,7.7,0.0,0.0,0.0,living
1589,โฉนด,2350,917,902.0,03A020,1.0,0.0,23.7,423.7,0.0,0.0,0.0,0.0,agriculture
1590,โฉนด,1828,918,1582.0,03A021,1.0,1.0,10.0,0.0,510.0,0.0,0.0,0.0,living
1591,โฉนด,2007,916,1489.0,03A022,0.0,3.0,23.7,0.0,323.7,0.0,0.0,0.0,living
1592,โฉนด,2721,919,1490.0,03A023,0.0,3.0,37.0,0.0,337.0,0.0,0.0,0.0,living
1593,โฉนด,2708,968,1680.0,03A024,0.0,1.0,83.1,0.0,167.35,15.75,0.0,0.0,living
1594,โฉนด,1319,969,1524.0,03A025,0.0,1.0,36.1,0.0,136.1,0.0,0.0,0.0,living
1595,โฉนด,1667,920,1583.0,03A026,8.0,1.0,37.9,0.0,0.0,0.0,3379.9,0.0,wasteland
1596,โฉนด,1037,931,5390.0,03A027,2.0,1.0,19.4,0.0,0.0,0.0,0.0,0.0,unknown
1597,โฉนด,1093,929,1492.0,03A028,0.0,2.0,16.9,0.0,216.9,0.0,0.0,0.0,living
1598,โฉนด,2687,930,1858.0,03A029,0.0,1.0,95.9,0.0,195.9,0.0,0.0,0.0,living
1599,โฉนด,1647,928,1493.0,03A030,0.0,2.0,12.5,0.0,212.5,0.0,0.0,0.0,living
1600,โฉนด,1293,927,1494.0,03A031,0.0,0.0,31.4,0.0,31.4,0.0,0.0,0.0,living
1601,โฉนด,140944,993,6341.0,03A031/001,0.0,0.0,49.0,0.0,49.0,0.0,0.0,0.0,living
1602,โฉนด,140943,992,6340.0,03A031/002,0.0,0.0,24.5,0.0,24.5,0.0,0.0,0.0,living
1603,โฉนด,140942,991,6339.0,03A031/003,0.0,0.0,31.7,0.0,0.0,31.7,0.0,0.0,other
1604,โฉนด,140938,987,6335.0,03A031/004,0.0,0.0,24.5,24.5,0.0,0.0,0.0,0.0,agriculture
1605,โฉนด,140939,988,6336.0,03A031/005,0.0,0.0,24.5,0.0,24.5,0.0,0.0,0.0,living
1606,โฉนด,140940,989,6337.0,03A031/006,0.0,0.0,24.5,0.0,24.5,0.0,0.0,0.0,living
1607,โฉนด,140941,990,6338.0,03A031/007,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,living
1608,โฉนด,1866,925,1689.0,03A033,0.0,2.0,11.0,0.0,211.0,0.0,0.0,0.0,living
1609,โฉนด,1109,924,1584.0,03A034,2.0,1.0,72.5,0.0,0.0,0.0,972.5,0.0,wasteland
1610,โฉนด,1332,932,1633.0,03A035,6.0,1.0,17.4,0.0,0.0,2517.4,0.0,0.0,other
1611,โฉนด,1329,964,1496.0,03A036,2.0,2.0,9.3,0.0,0.0,1009.3,0.0,0.0,other
1612,โฉนด,ลพ.0680,-,-,03B001,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,unknown
1613,โฉนด,1330,954,1522.0,03B002,2.0,2.0,17.5,0.0,0.0,0.0,0.0,0.0,unknown
1614,โฉนด,22126,955,3157.0,03B003,0.0,1.0,14.2,0.0,0.0,0.0,0.0,0.0,unknown
1615,โฉนด,1867,956,1521.0,03B004,3.0,0.0,51.9,1251.9,0.0,0.0,0.0,0.0,agriculture
1616,โฉนด,1331,957,1519.0,03B005,4.0,3.0,89.6,0.0,1989.6,0.0,0.0,0.0,living
1617,โฉนด,1383,960,1517.0,03B006,3.0,0.0,39.4,0.0,0.0,0.0,1239.4,0.0,wasteland
1618,โฉนด,1486,959,1518.0,03B007,5.0,3.0,85.0,0.0,0.0,0.0,2385.0,0.0,wasteland
1619,โฉนด,1389,961,1510.0,03B009,1.0,0.0,88.4,0.0,0.0,0.0,488.4,0.0,wasteland
1620,โฉนด,1381,962,1509.0,03B010,2.0,3.0,9.2,0.0,0.0,0.0,1109.2,0.0,wasteland
1621,โฉนด,1382,963,1508.0,03B011,6.0,1.0,44.9,0.0,0.0,0.0,2544.9,0.0,wasteland
1622,โฉนด,1396,965,1507.0,03B012,6.0,1.0,4.9,0.0,0.0,0.0,2504.9,0.0,wasteland
1623,โฉนด,1691,923,1751.0,03B013,3.0,2.0,50.4,0.0,0.0,0.0,1450.4,0.0,wasteland
1624,โฉนด,26288,921,3430.0,03B013/001,0.0,1.0,18.4,0.0,118.4,0.0,0.0,0.0,living
1625,โฉนด,1367,922,1690.0,03B013/002,0.0,0.0,32.8,0.0,32.8,0.0,0.0,0.0,living
1626,โฉนด,79699,9,4597.0,03B013/003,0.0,0.0,31.5,0.0,31.5,0.0,0.0,0.0,living
1627,โฉนด,79700,10,4548.0,03B013/004,0.0,0.0,32.7,0.0,32.7,0.0,0.0,0.0,living
1628,โฉนด,1785,1048,1513.0,03B015,7.0,1.0,83.7,0.0,2983.7,0.0,0.0,0.0,living
1629,โฉนด,1399,1050,1585.0,03B020,1.0,0.0,68.4,0.0,0.0,0.0,468.4,0.0,wasteland
1630,โฉนด,100837,25,4955.0,03B020/001,0.0,3.0,69.3,0.0,0.0,0.0,369.3,0.0,wasteland
1631,โฉนด,101760,26,5008.0,03B020/002,0.0,0.0,72.8,0.0,0.0,0.0,72.8,0.0,wasteland
1632,โฉนด,2730,966,1878.0,03B021,4.0,0.0,2.0,0.0,0.0,0.0,1602.0,0.0,wasteland
1633,โฉนด,100835,13,5002.0,03B021/001,0.0,0.0,67.4,0.0,0.0,0.0,67.4,0.0,wasteland
1634,โฉนด,100836,14,4968.0,03B021/002,3.0,1.0,1.6,0.0,0.0,0.0,1301.6,0.0,wasteland
1635,โฉนด,2420,967,1822.0,03C001,12.0,3.0,69.2,0.0,0.0,5169.2,0.0,0.0,other
1636,โฉนด,2408,1069,1814.0,03C002,9.0,2.0,16.2,0.0,3816.2,0.0,0.0,0.0,living
1637,โฉนด,2530,1068,1835.0,03C003,0.0,1.0,97.5,0.0,0.0,0.0,197.5,0.0,wasteland
1638,โฉนด,75593,14,4497.0,03C003/001,0.0,3.0,72.2,0.0,0.0,0.0,372.2,0.0,wasteland
1639,โฉนด,75592,13,4496.0,03C003/002,1.0,0.0,1.0,0.0,0.0,0.0,401.0,0.0,wasteland
1640,โฉนด,75591,12,4495.0,03C003/003,1.0,0.0,1.0,0.0,0.0,0.0,401.0,0.0,wasteland
1641,โฉนด,75590,11,4494.0,03C003/004,1.0,0.0,1.0,0.0,0.0,0.0,401.0,0.0,wasteland
1642,โฉนด,75589,10,4493.0,03C003/005,0.0,1.0,58.9,0.0,0.0,0.0,158.9,0.0,wasteland
1643,โฉนด,1671,1070,1598.0,03C004,0.0,1.0,57.9,0.0,0.0,0.0,157.9,0.0,wasteland
1644,โฉนด,80949,4,4560.0,03C004/001,2.0,2.0,90.9,0.0,0.0,0.0,1090.9,0.0,wasteland
1645,โฉนด,80950,21,4561.0,03C004/002,1.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,wasteland
1646,โฉนด,80951,22,4562.0,03C004/003,1.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,wasteland
1647,โฉนด,2058,1071,1597.0,03C005,2.0,2.0,13.0,0.0,0.0,0.0,1013.0,0.0,wasteland
1648,โฉนด,120768,32,5155.0,03C005/001,4.0,3.0,68.9,0.0,0.0,0.0,1968.9,0.0,wasteland
1649,โฉนด,137333,46,6172.0,03C005/002,0.0,0.0,41.1,0.0,0.0,0.0,41.1,0.0,wasteland
1650,โฉนด,137334,47,6173.0,03C005/003,0.0,0.0,41.1,0.0,0.0,0.0,41.1,0.0,wasteland
1651,โฉนด,137335,48,6174.0,03C005/004,0.0,0.0,41.1,0.0,0.0,0.0,41.1,0.0,wasteland
1652,โฉนด,137336,49,6175.0,03C005/005,0.0,0.0,41.2,0.0,0.0,0.0,41.2,0.0,wasteland
1653,โฉนด,137337,50,6176.0,03C005/006,0.0,0.0,41.3,0.0,0.0,0.0,41.3,0.0,wasteland
1654,โฉนด,137338,51,6177.0,03C005/007,0.0,0.0,41.4,0.0,0.0,0.0,41.4,0.0,wasteland
1655,โฉนด,137339,52,6178.0,03C005/008,0.0,0.0,41.5,0.0,0.0,0.0,41.5,0.0,wasteland
1656,โฉนด,137340,53,6179.0,03C005/009,1.0,2.0,67.2,0.0,0.0,0.0,667.2,0.0,wasteland
1657,โฉนด,1525,1072,1677.0,03C006,9.0,0.0,68.3,0.0,3668.3,0.0,0.0,0.0,living
1658,นสล,ลพ 1083,-,-,03D001,5.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,unknown
1659,โฉนด,25585,816,3343.0,03D002,0.0,0.0,56.3,0.0,56.3,0.0,0.0,0.0,living
1660,โฉนด,6594,817,2089.0,03D003,0.0,0.0,59.1,0.0,0.0,0.0,0.0,59.1,misc
1661,โฉนด,952,818,1204.0,03D004,0.0,0.0,46.3,0.0,46.3,0.0,0.0,0.0,living
1662,โฉนด,956,819,1203.0,03D005,0.0,1.0,60.0,0.0,0.0,160.0,0.0,0.0,other
1663,โฉนด,1449,827,1202.0,03D006,2.0,0.0,56.9,0.0,0.0,856.9,0.0,0.0,other
1664,โฉนด,2318,829,1205.0,03D007,1.0,0.0,54.7,0.0,454.7,0.0,0.0,0.0,living
1665,โฉนด,93615,39,4889.0,03D007/001,0.0,0.0,77.3,0.0,77.3,0.0,0.0,0.0,living
1666,โฉนด,93614,26,8023.0,03D007/002,0.0,0.0,54.3,0.0,54.3,0.0,0.0,0.0,living
1667,โฉนด,93613,37,4887.0,03D007/003,0.0,0.0,52.6,0.0,52.6,0.0,0.0,0.0,living
1668,โฉนด,1461,828,1201.0,03D008,1.0,0.0,79.2,0.0,479.2,0.0,0.0,0.0,living
