order,type,document_number,parcel_number,sub_district_no,location_id,rai,ngan,tarang_wa,usage_agriculture,usage_living,usage_other,usage_none,usage_misc
4977,โฉนด,9555,1523,6311,05m005,0,0,86,86,,,,
4978,โฉนด,9571,1544,1426,05m006,0,1,2.6,,102.6,,,
4979,โฉนด,9572,1545,1427,05m007,0,0,98.2,,98.2,,,
4980,โฉนด,10093,1549,1434,05m008,1,0,17.1,,417.1,,,
4981,โฉนด,133802,2774,13725,05m008/002,0,3,59.3,359.3,,,,
4982,โฉนด,10092,1548,1433,05m009,0,1,76.2,,176.2,,,
4983,โฉนด,68158,2688,7186,05m009/002,0,1,76.4,176.4,,,,
4984,โฉนด,68157,2687,7185,05m009/003,0,1,76.4,176.4,,,,
4985,โฉนด,68156,2686,7184,05m009/004,0,1,76.4,,176.4,,,
4986,โฉนด,10091,1547,1432,05m010,2,0,5,,,,805,
4987,โฉนด,1387,1558,11,05m011,0,3,39.3,,,,339.3,
4988,โฉนด,75630,20,6497,05m011/001,0,0,84,84,,,,
4989,โฉนด,75629,19,6496,05m011/002,0,1,69.5,,,,169.5,
4990,โฉนด,75628,18,6495,05m011/003,0,2,75.5,,,,275.5,
4991,โฉนด,75627,17,6483,05m011/004,0,1,68.3,168.3,,,,
4992,โฉนด,75626,16,6479,05m011/005,0,1,52.2,152.2,,,,
4993,โฉนด,75625,15,6480,05m011/006,0,1,93.5,193.5,,,,
4994,โฉนด,9012,1575,1373,05m012,1,2,18.9,,618.9,,,
4995,โฉนด,28938,1572,5719,05m012/001,0,0,86.7,,86.7,,,
4996,โฉนด,28939,1573,5720,05m012/002,0,0,87.1,,87.1,,,
4997,โฉนด,28640,1574,5709,05m012/003,0,1,15.5,,,,115.5,
4998,โฉนด,29176,1588,5747,05m012/004,0,0,89.6,,89.6,,,
4999,โฉนด,29177,1589,5748,05m012/005,0,0,89.2,,89.2,,,
5000,โฉนด,28642,1590,5711,05m012/006,0,0,44.4,,44.4,,,
5001,โฉนด,29066,1560,5723,05m012/007,0,0,86,,86,,,
5002,โฉนด,29067,1561,5724,05m012/008,0,0,68.8,,68.8,,,
5003,โฉนด,29068,1562,5725,05m012/009,0,0,69.5,,69.5,,,
5004,โฉนด,29069,1563,5726,05m012/010,0,0,67.7,,67.7,,,
5005,โฉนด,29070,1564,5727,05m012/011,0,0,66.8,,66.8,,,
5006,โฉนด,29071,1565,5728,05m012/012,0,0,68.5,,68.5,,,
5007,โฉนด,29072,1566,5729,05m012/013,0,0,66,,66,,,
5008,โฉนด,29073,1567,5730,05m012/014,0,0,66.1,,66.1,,,
5009,โฉนด,28639,1568,5708,05m012/015,0,0,64.1,,64.1,,,
5010,โฉนด,28935,1569,5716,05m012/015,0,0,88.6,,88.6,,,
5011,โฉนด,28936,1570,5717,05m012/017,0,0,86,,86,,,
5012,โฉนด,28937,1571,5718,05m012/018,0,0,86.8,,86.8,,,
5013,โฉนด,29159,1576,5749,05m012/019,0,0,71.7,,71.7,,,
5014,โฉนด,29160,1577,5750,05m012/020,0,0,63,,63,,,
5015,โฉนด,29161,1578,5751,05m012/021,0,0,59.2,,59.2,,,
5016,โฉนด,29162,1579,6489,05m012/022,0,0,60.1,,60.1,,,
5017,โฉนด,29163,1580,5753,05m012/023,0,0,58.5,,58.5,,,
5018,โฉนด,29164,1581,5754,05m012/024,0,0,55.3,,55.3,,,
5019,โฉนด,29165,1582,5755,05m012/025,0,0,69.3,,69.3,,,
5020,โฉนด,29166,1583,5756,05m012/026,0,0,64.3,,64.3,,,
5021,โฉนด,28641,.,5710,05m012/027,0,0,53.9,,53.9,,,
5022,โฉนด,29173,1585,5744,05m012/028,0,1,2.7,,102.7,,,
5023,โฉนด,29174,1586,5745,05m012/029,0,0,90.5,,90.5,,,
5024,โฉนด,29175,1587,5746,05m012/030,0,0,89.9,,89.9,,,
5025,โฉนด,96799,1787,10692,05m012/031,0,0,82.5,,82.5,,,
5026,โฉนด,96798,1786,10691,05m012/032,0,0,69.8,,69.8,,,
5027,โฉนด,1628,1591,105,05m013,4,1,72,,,,1772,
5028,โฉนด,1388,1593,9,05m014,0,3,19,,,,319,
5029,โฉนด,89763,2741,10137,05m014/001,0,1,55,155,,,,
5030,โฉนด,1492,1592,10,05m015,0,3,74,,,,374,
5031,โฉนด,96439,100,10671,05m015/001,0,0,90,,,,90,
5032,โฉนด,96440,101,10672,05m015/002,0,0,89,,,,89,
5033,โฉนด,96441,102,10673,05m015/003,0,1,18,,,,118,
5034,โฉนด,96442,103,10674,05m015/004,0,1,0,,,,100,
5035,โฉนด,96443,104,10675,05m015/005,0,1,0,,,,100,
5036,โฉนด,96438,99,10670,05m015/006,0,0,99,,,,99,
5037,โฉนด,96437,98,10669,05m015/007,0,0,84,,,,84,
5038,โฉนด,96436,97,10668,05m015/008,0,0,85,,,,85,
5039,โฉนด,85009,54,9730,05m016,0,1,2.1,,,,102.1,
5040,โฉนด,2134,1594,8,05m016/001,0,1,30,,,,130,
5041,โฉนด,84995,45,9721,05m016/002,0,0,86.7,,,,86.7,
5042,โฉนด,84844,44,9719,05m016/003,0,1,0,,100,,,
5043,โฉนด,84842,42,9717,05m016/004,0,1,2,,,,102,
5044,โฉนด,80840,81,9705,05m016/005,0,1,4.8,,,,104.8,
5045,โฉนด,89808,63,9739,05m016/007,0,1,23.4,,,,123.4,
5046,โฉนด,89807,62,9738,05m016/008,0,1,33,,,,133,
5047,โฉนด,89806,61,9737,05m016/009,0,1,39,,,,139,
5048,โฉนด,89809,64,9740,05m016/010,0,1,13,,,,113,
5049,โฉนด,84996,46,9722,05m016/011,0,0,94.3,,,,94.3,
5050,โฉนด,85008,53,9729,05m016/012,0,0,92,,,,92,
5051,โฉนด,84997,69,9745,05m016/013,0,0,83,,,,83,
5052,โฉนด,85003,65,9741,05m016/014,0,1,9.7,,,,109.7,
5053,โฉนด,85004,66,9742,05m016/015,0,1,15,115,,,,
5054,โฉนด,85005,67,9743,05m016/016,0,1,18,,,,118,
5055,โฉนด,85006,68,9744,05m016/017,0,1,22.9,,,,122.9,
5056,โฉนด,85007,69,9745,05m016/018,0,1,5,,,,105,
5057,โฉนด,84843,43,9718,05m016/019,0,1,6.8,,,,106.8,
5058,โฉนด,84998,48,9724,05m016/020,0,1,20.1,,,,120.1,
5059,โฉนด,84999,49,9725,05m016/021,0,1,0.8,,,,100.8,
5060,โฉนด,85000,50,9726,05m016/022,0,1,1,,,,101,
5061,โฉนด,85001,51,9727,05m016/023,0,1,1,,,,101,
5062,โฉนด,85002,52,9728,05m016/024,0,1,0.3,,,,100.3,
5063,โฉนด,85010,55,9731,05m016/025,0,0,97,,,,97,
5064,โฉนด,85011,56,9732,05m016/026,0,1,4,,,,104,
5065,โฉนด,85012,57,9733,05m016/027,0,1,8,,,,108,
5066,โฉนด,85013,58,9734,05m016/028,0,1,8,,,,108,
5067,โฉนด,85014,59,9735,05m016/029,0,1,14,,,,114,
5068,โฉนด,85015,60,9736,05m016/030,0,1,24.1,,,,124.1,
5069,โฉนด,142413,2793,14486,05m016/031,0,0,50.1,,50.1,,,
5070,โฉนด,1509,1595,7,05m017,3,1,65.4,,21,,,
5071,โฉนด,127928,2768,13307,05m017/001,0,1,23.5,,123.5,,,
5072,โฉนด,127927,2767,13306,05m017/002,0,1,26.2,,126.2,,,
5073,โฉนด,127926,2766,13305,05m017/003,0,0,79.5,,79.5,,,
5074,โฉนด,127925,2765,13304,05m017/004,0,2,23.2,,223.2,,,
5075,โฉนด,127924,2764,13303,05m017/005,1,1,35.2,,535.2,,,
5076,โฉนด,9541,887,1396,05m018,0,0,36.1,,,,36.1,
5077,โฉนด,126229,931,12362,05m018/001,0,0,54.2,,,,54.2,
5078,โฉนด,9542,888,1397,05m019,0,0,94.1,,94.1,,,
5079,โฉนด,9543,889,1398,05m020,0,0,93.7,,93.7,,,
5080,โฉนด,9544,890,1399,05m021,0,0,93.2,,,,93.2,
5081,โฉนด,9545,891,1400,05m022,0,0,94.7,,,,94.7,
5082,โฉนด,9546,1531,1401,05m023,0,0,91.6,91.6,,,,
5083,โฉนด,9547,1530,1402,05m024,0,0,97.7,97.7,,,,
5084,โฉนด,9548,1529,1403,05m025,0,0,97.7,,97.7,,,
5085,โฉนด,9556,892,6189,05m026,0,2,75.3,,275.3,,,
5088,โฉนด,9559,1534,1414,05m030,0,0,89.7,,89.7,,,
5089,โฉนด,9560,1535,1415,05m031,0,0,94.9,94.9,,,,
5090,โฉนด,9549,1528,6342,05m032,0,1,1.6,,101.6,,,
5091,โฉนด,9550,1527,6343,05m032/001,0,1,1.8,,101.8,,,
5092,โฉนด,9551,1526,1406,05m032/002,0,0,95,,,,95,
5093,โฉนด,9561,894,1416,05m033,0,0,75.9,,,,75.9,
5094,โฉนด,9563,1536,1418,05m034,0,1,56,,156,,,
5095,โฉนด,9564,1537,1419,05m036,0,0,82.7,,,,82.7,
5096,โฉนด,9565,1538,1420,05m037,0,1,1.1,,,,101.1,
5097,โฉนด,9566,1539,1421,05m038,0,0,96.1,96.1,,,,
5098,โฉนด,9567,1540,1422,05m039,0,1,8,,108,,,
5099,โฉนด,9568,1541,1423,05m040,0,1,6,,106,,,
5100,โฉนด,9569,1542,1424,05m041,0,1,8.9,,108.9,,,
5101,โฉนด,9570,1543,1425,05m042,0,1,10,,110,,,
5102,โฉนด,2216,1554,12,05m043,2,0,57,,857,,,
5103,โฉนด,10097,1553,1438,05m044,1,0,5,,405,,,
5106,โฉนด,10094,1550,1435,05m047,3,0,8,"1,208.00",,,,
5107,โฉนด,24271,913,4328,05N001,0,1,67,,,,167,
5108,โฉนด,90124,926,10233,05N002,0,1,34,,,,134,
5109,โฉนด,90123,925,10232,05N003,0,0,92,,,,92,
5110,โฉนด,24269,933,4326,05N004,1,0,0,,400,,,
5111,โฉนด,24268,934,4325,05N005,1,0,0,,,,400,
5112,โฉนด,24267,935,4324,05N006,0,1,66,,166,,,
5113,โฉนด,91063,5,10278,05N007,0,0,68,68,,,,
5114,โฉนด,91062,4,10277,05N008,0,0,83,83,,,,
5115,โฉนด,91061,3,10276,05N009,0,0,83,83,,,,
5116,โฉนด,21686,936,4295,05N010,0,1,34,,134,,,
5117,โฉนด,21685,937,4294,05N011,0,2,11,,211,,,
5118,โฉนด,2116,953,6569,05N012,0,2,28,,228,,,
5119,โฉนด,1623,984,299,05N013,0,0,79,,,,79,
5120,โฉนด,1544,955,313,05N014,0,0,95,,,,95,
5121,โฉนด,1950,956,443,05N015,0,3,69,369,,,,
5122,โฉนด,1805,957,451,05N016,0,2,59.5,,,,259.5,
5123,โฉนด,2587,1834,341,05N017,0,2,5,205,,,,
5124,โฉนด,24273,914,4330,05N018,0,1,8.5,,,,108.5,
5125,โฉนด,36214,915,5915,05N019,0,1,0.2,,,,100.2,
5126,โฉนด,36213,916,5914,05N020,0,1,0.4,,100.4,,,
5127,โฉนด,36212,917,5913,05N021,0,1,0.9,100.9,,,,
5128,โฉนด,36211,983,5912,05N022,0,1,1,,101,,,
5129,โฉนด,24272,942,4329,05N023,1,0,0,,400,,,
5130,โฉนด,24274,920,4331,05N024,0,1,12,112,,,,
5131,โฉนด,24275,919,4332,05N025,0,2,0.6,,,,200.6,
5132,โฉนด,72146,32,8044,05N026,0,1,99.4,,,,199.4,
5133,โฉนด,27541,918,4666,05N027,0,1,0,,100,,,
5134,โฉนด,27542,944,4667,05N028,0,1,0,,100,,,
5135,โฉนด,24276,945,6485,05N029,0,2,0,,200,,,
5136,โฉนด,21684,941,4293,05N030,0,1,2,,,,102,
5137,โฉนด,21683,938,4292,05N031,0,1,0,,,,100,
5138,โฉนด,21682,940,4291,05N032,0,1,4,,,,104,
5139,โฉนด,21681,939,4290,05N033,0,1,3,,,,103,
5140,โฉนด,21680,950,4289,05N034,0,0,79.5,,79.5,,,
5141,โฉนด,106928,8,11165,05N034/001,0,0,75.5,,75.5,,,
5142,โฉนด,106929,9,11166,05N034/002,0,0,63.6,,63.6,,,
5143,โฉนด,21679,951,4288,05N035,0,1,43,,143,,,
5144,โฉนด,21678,952,4287,05N036,0,2,0,,200,,,
5145,โฉนด,21677,1795,4286,05N037,0,1,47,,147,,,
5146,โฉนด,20116,1796,4230,05N038,0,1,20,,,,120,
5147,โฉนด,20115,1797,4229,05N039,0,1,9,,,,109,
5148,โฉนด,20114,1798,4228,05N040,0,1,18,,,,118,
5149,โฉนด,21669,947,4278,05N041,0,1,8.1,,108.1,,,
5150,โฉนด,21670,948,4279,05N042,0,1,7,,,,107,
5151,โฉนด,21671,949,4280,05N043,0,1,7,,107,,,
5152,โฉนด,21672,1790,4281,05N044,0,1,7,,,,107,
5153,โฉนด,21673,1791,4282,05N045,0,1,7,,,,107,
5154,โฉนด,21674,1792,4283,05N046,0,1,7,,107,,,
5155,โฉนด,21675,1793,4284,05N047,0,1,6,,106,,,
5156,โฉนด,21676,1794,4285,05N048,0,1,5,,105,,,
5157,โฉนด,20106,1806,4220,05N049,0,1,2,,102,,,
5158,โฉนด,20105,1807,4219,05N050,0,1,1,101,,,,
5159,โฉนด,20104,1808,4218,05N051,0,1,1,101,,,,
5160,โฉนด,26336,921,4566,05N052,0,3,0,,,,300,
5161,โฉนด,24279,922,4336,05N053,0,2,30,,,,230,
5162,โฉนด,24278,923,4335,05N054,0,2,0,,200,,,
5163,โฉนด,24277,946,4334,05N055,0,2,0,,,,200,
5164,โฉนด,21668,1783,4277,05N056,0,2,0,,,,200,
5165,โฉนด,21667,1784,4276,05N057,0,2,2,,202,,,
5166,โฉนด,21666,1785,4275,05N058,0,1,2,,102,,,
5167,โฉนด,21665,2105,4274,05N059,0,1,23,,123,,,
5168,โฉนด,21664,1786,4273,05N060,0,2,0.4,,200.4,,,
5169,โฉนด,20093,1787,4207,05N061,0,1,8,,108,,,
5170,โฉนด,20092,1788,4206,05N062,0,1,6,,106,,,
5171,โฉนด,20091,1789,4205,05N063,0,1,3,,103,,,
5172,โฉนด,1803,1835,450,05N064,1,3,8,,,,708,
5173,โฉนด,2763,1424,898,06A001,0,0,89.6,89.6,,,,
5174,โฉนด,472,1423,889,06A002,0,0,10.4,,,,10.4,
5175,โฉนด,2574,70,5164,06A002/001,0,0,31.1,,,31.1,,
5176,โฉนด,2573,69,5163,06A002/002,0,0,24.4,,,,,24.4
5177,โฉนด,2572,68,5162,06A002/003,0,0,26.6,,,,,26.6
5178,โฉนด,2571,67,5161,06A002/004,0,0,34.8,,,,,34.8
5179,โฉนด,477,477,888,06A003,0,0,60,,55.6,4.375,,
5180,โฉนด,2602,1421,887,06A004,0,0,81.4,,,,,81.4
5181,โฉนด,528,1420,886,06A005,0,0,51.4,,,,,51.4
5182,โฉนด,481,1419,885,06A006,0,0,53,,,53,,
5183,โฉนด,515,1418,884,06A007,0,1,68.6,,168.6,,,
5184,โฉนด,521,1417,883,06A008,0,2,11.4,,197.4,14,,
5185,โฉนด,520,1416,882,06A009,0,0,82.9,,,82.9,,
5186,โฉนด,495,1415,881,06A010,0,0,73,,,73,,
5187,โฉนด,500,1414,880,06A011,0,0,66.8,,,66.8,,
5188,โฉนด,63971,53,4094,06A011/001,0,0,66.8,,,66.8,,
5189,โฉนด,518,1413,879,06A012,0,0,33.4,,33.4,,,
5190,โฉนด,134695,2867,6052,06A012/001,0,0,32.1,,,,,32.1
5191,โฉนด,137793,2879,6181,06A012/002,0,0,19.9,,,,,19.9
5192,โฉนด,134697,2869,6054,06A012/003,0,0,19.9,,,,,19.9
5193,โฉนด,134698,2870,6055,06A012/004,0,0,19.2,,,,,19.2
5194,โฉนด,134786,2871,6057,06A012/005,0,0,14.5,,,,14.5,
5195,โฉนด,639,1425,890,06A013,0,3,62.9,,362.9,,,
5196,โฉนด,19024,1426,3059,06A013/001,0,0,3.4,,3.4,,,
5197,โฉนด,640,1435,895,06A014,0,2,20.9,,220.9,,,
5198,โฉนด,486,1427,891,06A015,0,0,59.2,,59.2,,,
5199,โฉนด,19026,1428,3061,06A016,0,0,56.8,,56.8,,,
5200,โฉนด,19025,1429,3060,06A017,0,0,58.9,,58.9,,,
5201,โฉนด,473,1430,892,06A018,0,1,74.8,,174.8,,,
5202,โฉนด,1271,1431,893,06A019,0,2,54,,254,,,
5203,โฉนด,628,1436,897,06A020,0,2,54.9,,223.4,31.5,,
5204,โฉนด,20274,1434,3133,06A021,0,0,98.4,,98.4,,,
5205,โฉนด,638,1433,896,06A022,0,0,77.1,,77.1,,,
5206,โฉนด,74774,4,4440,06A022/001,0,0,83.2,,83.2,,,
5207,โฉนด,492,1432,894,06A023,0,1,63.4,,163.4,,,
5208,โฉนด,3513,1437,2018,06A024,0,1,21.3,,121.3,,,
5209,โฉนด,34516,1446,3742,06A024/001,0,0,3.4,3.4,,,,
5210,โฉนด,3512,1438,2020,06A025,0,0,11,,11,,,
5211,โฉนด,3514,1447,2019,06A026,0,0,12.5,,,12.5,,
5212,โฉนด,637,1439,904,06A027,0,2,53.3,,253.3,,,
5213,โฉนด,635,1440,906,06A028,0,1,47.8,,147.8,,,
5214,โฉนด,1280,1441,905,06A029,0,1,2.1,,102.1,,,
5215,โฉนด,636,1442,907,06A030,0,1,15.7,,115.7,,,
5216,โฉนด,82571,17,4632,06A030/001,0,0,69.1,,69.1,,,
5217,โฉนด,82573,19,4634,06A030/002,0,0,37.8,,37.8,,,
5218,โฉนด,93373,41,4881,06A030/003,0,0,37.8,,37.8,,,
5219,โฉนด,82572,18,4633,06A030/005,0,0,12.3,,12.3,,,
5220,โฉนด,632,1443,908,06A031,0,3,11.1,,311.1,,,
5221,โฉนด,642,1444,903,06A032,1,3,51.8,,,751.8,,
5222,โฉนด,30336,1448,3700,06A032/001,0,0,18,,,18,,
5223,โฉนด,30335,1449,3699,06A032/002,0,0,18,,,18,,
5224,โฉนด,30334,1450,3698,06A032/003,0,0,18,,,,,18
5225,โฉนด,30333,1451,3697,06A032/004,0,0,18,,,,,18
5226,โฉนด,30332,1452,3696,06A032/005,0,0,18,,,,,18
5227,โฉนด,30331,1453,3695,06A032/006,0,0,18,,,,,18
5228,โฉนด,30330,1454,3694,06A032/007,0,0,18,,,,,18
5229,โฉนด,30329,1455,3693,06A032/008,0,0,18,,,,,18
5230,โฉนด,33675,1145,3749,06A032/009,0,0,20,20,,,,
5231,โฉนด,33676,1456,3741,06A032/010,0,1,0,,100,,,
5232,โฉนด,2939,1457,1989,06A033,0,0,64.2,,48.2,16,,
5233,โฉนด,2940,1458,1990,06A034,0,0,16,,,16,,
5234,โฉนด,68473,2767,4329,06A034/001,0,0,29.8,,24.6,5.25,,
5235,โฉนด,68474,2768,4330,06A034/002,0,0,15,,,15,,
5236,โฉนด,94723,48,4910,06A034/003,0,0,4.8,,,4.8,,
5237,โฉนด,2941,1283,1992,06A035,0,0,64.9,,,64.9,,
5238,โฉนด,2942,1282,1992,06A036,0,0,64.9,,,64.9,,
5239,โฉนด,675,1281,910,06A037,0,1,31.9,,85.7,46.25,,
5241,โฉนด,662,1280,912,06A038,0,0,59,,59,,,
5242,โฉนด,11566,1279,2896,06A039,0,0,30.3,,,,,30.3
5243,โฉนด,11565,1278,2895,06A040,0,0,47.9,,47.9,,,
5244,โฉนด,2943,1459,1993,06A041,0,1,57.9,,157.9,,,
5245,โฉนด,624,1460,909,06A042,0,1,16.3,,116.3,,,
5246,โฉนด,658,1277,211,06A043,0,1,83.6,,183.6,,,
5247,โฉนด,2343,1461,930,06A044,2,2,0.6,,"1,000.60",,,
5248,โฉนด,560,1412,875,06A045,0,1,28.5,,128.5,,,
5249,โฉนด,502,1411,876,06A046,0,2,13.3,,213.3,,,
5250,โฉนด,68239,2642,4321,06A046/001,0,2,0.9,,,200.9,,
5251,โฉนด,123179,2741,5254,06A046/002,0,1,77.8,,177.8,,,
5252,โฉนด,506,1410,877,06A047,0,2,56.9,,,256.9,,
5253,โฉนด,470,1409,878,06A048,0,1,13.6,,113.6,,,
5254,โฉนด,2725,66,1874,06A048/001,0,0,44.9,,,,,44.9
5255,โฉนด,494,1405,872,06A049,0,1,58.1,,158.1,,,
5256,โฉนด,501,1406,873,06A050,0,0,65.8,,65.8,,,
5257,โฉนด,82154,16,4619,06A050/001,0,1,31,,131,,,
5258,โฉนด,82153,15,4618,06A050/002,0,1,31,,131,,,
5259,โฉนด,496,1407,874,06A051,0,1,64.1,,164.1,,,
5260,โฉนด,9462,1408,2398,06A052,0,1,56.6,156.6,,,,
5261,โฉนด,498,1404,874,06A053,0,2,0.4,,200.4,,,
5262,โฉนด,511,1403,870,06A054,0,0,82,,82,,,
5263,โฉนด,484,1402,869,06A055,0,3,20,,320,,,
5264,โฉนด,491,1401,868,06A056,0,0,67.5,,67.5,,,
5265,โฉนด,523,1400,867,06A057,0,1,78,,178,,,
5266,โฉนด,88662,2769,4806,06A057/001,0,2,84,,284,,,
5267,โฉนด,88664,2771,4808,06A057/002,0,1,1,,101,,,
5268,โฉนด,88663,2770,4807,06A057/003,0,2,8,,208,,,
5269,โฉนด,505,1389,846,06A058,0,1,4.6,,104.6,,,
5270,โฉนด,28450,1390,3552,06A058/001,0,0,49.7,,,13.5,,36.2
5271,โฉนด,28451,1393,3553,06A058/002,0,0,19.4,,19.4,,,
5272,โฉนด,28452,1392,2,06A058/003,0,0,50.1,,50.1,,,
5273,โฉนด,28453,1391,3555,06A058/004,0,0,54.1,,54.1,,,
5274,โฉนด,92127,39,4865,06A058/005,0,0,3.4,,3.4,,,
5275,โฉนด,92198,38,4864,06A058/006,0,0,6.1,,6.1,,,
5276,โฉนด,10377,1388,2438,06A059,0,0,50.6,,,50.6,,
5277,โฉนด,497,1387,845,06A060,0,0,86.2,,86.2,,,
5278,โฉนด,490,1395,852,06A062,0,0,17.2,,17.2,,,
5279,โฉนด,130952,2804,5509,06A062/001,0,0,42,,,,,42
5280,โฉนด,130953,2805,5510,06A062/002,0,0,43,,43,,,
5281,โฉนด,130954,2806,5511,06A062/003,0,0,38.4,38.4,,,,
5282,โฉนด,510,1396,850,06A063,0,0,73.7,,73.7,,,
5283,โฉนด,512,1397,847,06A064,0,0,57.6,,57.6,,,
5284,โฉนด,514,1398,848,06A065,0,0,41.3,,41.3,,,
5285,โฉนด,475,1399,849,06A066,0,0,53.3,,53.3,,,
5286,โฉนด,467,1386,841,06A067,0,1,95.3,,163.3,32,,
5287,โฉนด,468,1385,840,06A068,0,1,16.5,,111.5,5,,
5288,โฉนด,2731,1384,1879,06A069,0,1,15.6,,,115.6,,
5289,โฉนด,854,1383,838,06A070,0,1,75.5,,,175.5,,
5290,โฉนด,805,1382,837,06A071,0,1,87,,,15,,172
5291,โฉนด,87243,35,4793,06A071/001,0,0,84.2,,,84.2,,
5292,โฉนด,499,1378,843,06A072,0,1,75.7,,175.7,,,
5293,โฉนด,478,1377,844,06A073,0,0,76.9,,76.9,,,
5294,โฉนด,482,1379,839,06A074,0,1,92.6,,192.6,,,
5295,โฉนด,92121,40,4867,06A074/001,0,1,14.4,,114.4,,,
5296,โฉนด,853,1381,836,06A075,0,3,8.8,,308.8,,,
5297,โฉนด,487,1380,842,06A076,0,0,12.1,12.1,,,,
5298,โฉนด,1627,1356,835,06A077,4,3,1.3,,300,1201.3,,
5299,โฉนด,479,1363,862,06A078,0,0,54.7,,54.7,,,
5300,โฉนด,93966,44,4904,06A078/002,0,0,58.6,58.6,,,,
5301,โฉนด,93967,45,4905,06A078/003,0,0,76.1,,76.1,,,
5302,โฉนด,93965,43,4903,06A078/004,0,0,58.9,,58.9,,,
5303,โฉนด,93964,42,4902,06A078/005,0,0,76,,76,,,
5304,โฉนด,471,1362,863,06A079,0,1,16.5,,116.5,,,
5305,โฉนด,559,1364,861,06A080,0,0,73.6,,73.6,,,
5306,โฉนด,7861,1365,2077,06A081,0,0,72,,72,,,
5307,โฉนด,1982,1366,1765,06A082,0,0,83.6,,83.6,,,
5308,โฉนด,120681,65,5154,06A082/002,0,0,14.4,,14.4,,,
5309,โฉนด,489,1367,860,06A083,0,0,36.4,,,,36.4,
5310,โฉนด,94597,47,4907,06A083/002,0,0,21,,21,,,
5311,โฉนด,483,1376,859,06A084,0,0,66.5,,66.5,,,
5312,โฉนด,488,1375,858,06A085,0,0,56.6,,56.6,,,
5313,โฉนด,94596,46,4906,06A085/002,0,0,75.1,,75.1,,,
5314,โฉนด,480,1374,857,06A086,0,0,55.3,,55.3,,,
5315,โฉนด,62052,1368,4001,06A086/001,0,0,40.9,,40.9,,,
5316,โฉนด,62053,1369,4002,06A086/002,0,0,56.5,,56.5,,,
5317,โฉนด,75127,10,4466,06A086/003,0,0,53.2,,53.2,,,
5318,โฉนด,75128,11,4467,06A086/004,0,0,53,,53,,,
5319,โฉนด,75129,12,4468,06A086/005,0,0,52.7,,52.7,,,
5320,โฉนด,485,1373,855,06A087,0,1,32.5,,132.5,,,
5321,โฉนด,629,1370,856,06A088,0,0,66.5,,66.5,,,
5322,โฉนด,439,1372,854,06A089,0,0,44.2,,44.2,,,
5323,โฉนด,655,1371,853,06A090,0,0,44.5,,44.5,,,
5324,โฉนด,634,1361,866,06A091,0,1,5.2,,105.2,,,
5325,โฉนด,137241,2877,6171,06A091/002,0,0,69.3,,69.3,,,
5326,โฉนด,137240,2876,6170,06A091/003,0,1,13.1,,113.1,,,
5327,โฉนด,625,1360,865,06A092,0,0,53,,53,,,
5328,โฉนด,75216,5,4449,06A092/001,0,0,39.4,,39.4,,,
5329,โฉนด,75217,6,4450,06A092/002,0,0,39.6,,39.6,,,
5330,โฉนด,75218,7,4451,06A092/003,0,0,39.8,39.8,,,,
5331,โฉนด,75219,8,4452,06A092/004,0,0,40,40,,,,
5332,โฉนด,75220,9,4453,06A092/005,0,0,39.7,,39.7,,,
5333,โฉนด,627,1359,864,06A093,0,1,97.8,,197.8,,,
5334,โฉนด,69756,2,4353,06A093/001,0,0,94.6,,94.6,,,
5335,โฉนด,69755,1,4352,06A093/002,0,1,47.8,,147.8,,,
5336,โฉนด,626,1358,834,06A094,0,0,58,,58,,,
5337,โฉนด,77863,2761,4507,06A094/001,0,2,1,,,,201,
5338,โฉนด,77864,2762,4508,06A094/002,0,1,5,105,,,,
5339,โฉนด,,,,06B001,6,1,94.3,,62.875,2531.43,,
5340,โฉนด,809,1689,797,06B002,0,1,33.6,,133.6,,,
5341,โฉนด,795,1690,785,06B003,0,0,41.8,,41.8,,,
5342,โฉนด,141252,310,6462,06B003/001,0,0,30.3,,,,,30.3
5343,โฉนด,141251,309,6461,06B003/002,0,0,32.4,,32.4,,,
5344,โฉนด,141250,308,6460,06B003/003,0,0,34.5,,34.5,,,
5345,โฉนด,141249,307,6459,06B003/004,0,0,36.4,,36.4,,,
5346,โฉนด,141248,306,6458,06B003/005,0,0,40.1,,40.1,,,
5347,โฉนด,900,1691,783,06B004,0,0,77.2,,77.2,,,
5348,โฉนด,7285,1693,2104,06B005,0,1,0.8,,100.8,,,
5349,โฉนด,933,1692,784,06B006,0,1,13.5,,113.5,,,
5350,โฉนด,819,1694,788,06B007,0,1,59,,159,,,
5351,โฉนด,850,1695,787,06B008,0,0,70.4,,70.4,,,
5352,โฉนด,976,1696,786,06B009,0,0,52.5,,52.5,,,
5353,โฉนด,70368,2359,4361,06B009/001,0,0,26.2,,26.2,,,
5354,โฉนด,1226,1714,800,06B011,0,2,50,,178,72,,
5355,โฉนด,1322,1713,799,06B012,0,0,63.3,,63.3,,,
5356,โฉนด,99896,38,4978,06B012/001,0,0,48.9,,44.9,4,,
5357,โฉนด,99897,39,4979,06B012/002,0,0,,,,,46.5,
5358,โฉนด,103122,45,5028,06B012/003,0,0,25.2,25.2,,,,
5359,โฉนด,103121,44,5027,06B012/004,0,0,25.2,25.2,,,,
5360,โฉนด,103123,46,5029,06B012/005,0,0,65.6,,65.6,,,
