ที่,ประเภทที่ดิน,เลขที่เอกสารสิทธิ์,เลขที่ดิน,หน้าสำรวจ,รหัสแปลงที่ดิน,ไร่,งาน,ตร.ว.,ประกอบเกษตรกรรม (ตร.ว.),อยู่อาศัย (ตร.ว.),อื่น ๆ (ตร.ว.),ว่างเปล่า/ไม่ทำประโยชน์ (ตร.ว.),ใช้ประโยชน์หลากหลาย (ตร.ว.),ลักษณะการทำประโยชน์
4090,โฉนด,44966.0,198,982,05L144,0,1,49.6,-,-,-,149.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4098,โฉนด,44974.0,755,986,05L184,0,1,67.1,-,-,-,167.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4099,โฉนด,44975.0,753,6463,05L178,0,1,70.4,-,-,-,170.4,-,ว่างเปล่า/ไม่ทำประโยชน์
4118,โฉนด,45017.0,749,1005,05L074,0,1,11.3,-,-,-,111.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4119,โฉนด,45018.0,750,1006,05L075,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4134,โฉนด,45063.0,757,1011,05L130,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4146,โฉนด,45104.0,746,998,05L167,0,1,0.3,-,-,-,100.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4149,โฉนด,45107.0,769,968,05L153,0,1,15.5,-,-,-,115.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4215,โฉนด,50674.0,2366,3916,06I009,0,0,95.5,-,-,-,95.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4272,โฉนด,51048.0,1154,3946,03F061/004,0,0,52.7,-,-,-,52.7,-,ว่างเปล่า/ไม่ทำประโยชน์
4273,โฉนด,51049.0,1156,3947,03F061/001,0,0,35.0,-,-,-,35.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4274,โฉนด,51050.0,1157,3948,03F061/003,0,0,30.7,-,-,-,30.7,-,ว่างเปล่า/ไม่ทำประโยชน์
4295,โฉนด,54594.0,1927,1081,05A037/003,0,0,11.4,-,-,-,11.4,-,ว่างเปล่า/ไม่ทำประโยชน์
4300,โฉนด,54605.0,384,3971,05C025/001,0,0,16.2,-,-,-,16.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4301,โฉนด,54606.0,383,3972,05C025/002,0,0,14.2,-,-,-,14.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4302,โฉนด,54607.0,382,3973,05C025/003,0,0,13.9,-,-,-,13.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4303,โฉนด,54608.0,381,3974,05C025/004,0,0,13.6,-,-,-,13.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4348,โฉนด,61502.0,79,4033,06K016,0,3,94.8,-,-,-,19.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4405,โฉนด,65718.0,101,6280,05A045/004,0,0,10.8,-,-,-,10.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4406,โฉนด,65719.0,102,6281,05A045/003,0,0,21.6,-,-,-,21.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4407,โฉนด,65720.0,103,6282,05A045/002,0,0,21.7,-,-,-,21.7,-,ว่างเปล่า/ไม่ทำประโยชน์
4408,โฉนด,65721.0,104,6283,05A045/001,0,0,21.7,-,-,-,21.7,-,ว่างเปล่า/ไม่ทำประโยชน์
4409,โฉนด,65722.0,105,6284,05A046/001,0,0,10.8,-,-,-,10.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4410,โฉนด,65723.0,106,6285,05A046/002,0,0,21.5,-,-,-,21.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4411,โฉนด,65724.0,107,6286,05A046/003,0,0,21.5,-,-,-,21.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4412,โฉนด,65725.0,108,6287,05A046/004,0,0,21.4,-,-,-,21.4,-,ว่างเปล่า/ไม่ทำประโยชน์
4415,โฉนด,65743.0,82,4164,06D029/003,0,0,24.0,-,-,-,24.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4421,โฉนด,65841.0,80,4162,06D029/001,0,0,24.6,-,-,-,24.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4422,โฉนด,65842.0,81,4163,06D029/002,0,0,24.1,-,-,-,24.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4423,โฉนด,65844.0,62,4165,06D029/004,0,0,24.1,-,-,-,24.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4424,โฉนด,65845.0,63,4166,06D029/005,0,0,24.1,-,-,-,24.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4425,โฉนด,65846.0,64,4167,06D029/006,0,0,24.0,-,-,-,24.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4426,โฉนด,65847.0,2781,4168,06D029/007,0,0,24.1,-,-,-,24.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4442,โฉนด,66226.0,209,4185,06D030/001,0,0,87.5,-,-,-,87.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4555,โฉนด,66972.0,2726,4273,06G002/014,0,1,1.4,-,-,-,101.4,-,ว่างเปล่า/ไม่ทำประโยชน์
4655,โฉนด,69227.0,944,4325,05L059,0,0,54.5,-,-,-,54.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4670,โฉนด,69841.0,1,4354,06A091/001,0,0,83.8,-,-,-,83.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4671,โฉนด,69860.0,2,4347,02K019/006,0,0,31.0,-,-,-,31.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4676,โฉนด,69998.0,2560,4106,03H097,0,1,15.4,-,-,-,115.4,-,ว่างเปล่า/ไม่ทำประโยชน์
4708,โฉนด,72016.0,2,7422,05A002/002,0,0,59.1,-,-,-,59.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4709,โฉนด,72146.0,32,9044,05N026,0,1,99.4,-,-,-,199.4,-,ว่างเปล่า/ไม่ทำประโยชน์
4735,โฉนด,73464.0,10,4408,01F045/001,0,0,89.9,-,-,-,89.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4798,โฉนด,75589.0,10,4493,03C003/005,0,1,58.9,-,-,-,158.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4799,โฉนด,75590.0,11,4494,03C003/004,1,0,0.1,-,-,-,400.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4800,โฉนด,75591.0,12,4495,03C003/003,1,0,0.1,-,-,-,400.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4801,โฉนด,75592.0,13,4496,03C003/002,1,0,0.1,-,-,-,400.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4802,โฉนด,75593.0,14,4497,03C003/001,0,3,72.2,-,-,-,372.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4804,โฉนด,75626.0,16,6479,05M011/005,0,1,52.2,-,-,-,152.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4805,โฉนด,75627.0,17,6483,05M011/004,0,1,68.3,-,-,-,168.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4806,โฉนด,75628.0,18,6495,05M011/003,0,2,75.5,-,-,-,275.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4807,โฉนด,75629.0,19,6496,05M011/002,0,1,69.5,-,-,-,169.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4808,โฉนด,75630.0,20,6497,05M011/001,0,0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4809,โฉนด,76465.0,6,4489,06G002/010,0,1,0.2,-,-,-,100.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4810,โฉนด,76466.0,7,4490,06G002/011,0,1,0.6,-,-,-,100.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4826,โฉนด,77860.0,22,4512,03F006/003,0,0,35.8,-,-,-,35.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4827,โฉนด,77863.0,2761,4507,06A094/001,0,2,1.0,-,-,-,201.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4835,โฉนด,78523.0,21,4526,04A159/004,0,0,49.0,-,-,-,49.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4849,โฉนด,79162.0,3,4518,06C011/001,0,1,6.8,-,-,-,106.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4853,โฉนด,79166.0,7,4522,06C011/006,0,1,9.7,-,-,-,109.7,-,ว่างเปล่า/ไม่ทำประโยชน์
4900,โฉนด,80840.0,2695,9282,05M016/005,0,0,77.0,-,-,-,77.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4905,โฉนด,80949.0,4,4560,03C004/001,2,2,90.9,-,-,-,1090.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4906,โฉนด,80950.0,21,4561,03C004/002,1,0,-,-,-,-,400.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4907,โฉนด,80951.0,22,4562,03C004/003,1,0,-,-,-,-,400.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4923,โฉนด,81678.0,20,4834,01E037/001,0,0,14.2,-,-,-,14.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4937,โฉนด,82061.0,2392,4617,06E020/002,0,0,38.0,-,-,-,38.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4942,โฉนด,82330.0,20,4651,06D070/004,0,0,24.0,-,-,-,24.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4943,โฉนด,82331.0,21,4652,06D070/003,0,0,24.0,-,-,-,24.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4944,โฉนด,82332.0,22,4653,06D070/002,0,0,24.0,-,-,-,24.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4945,โฉนด,82333.0,23,4654,06D070/001,0,0,24.0,-,-,-,24.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4946,โฉนด,82334.0,24,4655,06D070/008,0,0,24.0,-,-,-,24.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4947,โฉนด,82336.0,26,4657,06D070/006,0,0,24.0,-,-,-,24.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4948,โฉนด,82336.0,25,4656,06D070/007,0,0,24.0,-,-,-,24.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4949,โฉนด,82337.0,27,4658,06D070/005,0,0,24.0,-,-,-,24.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4950,โฉนด,82393.0,10,4635,06E022/002,0,0,35.0,-,-,-,35.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4977,โฉนด,83326.0,721,1044,02G011,0,0,47.2,-,-,-,47.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4981,โฉนด,83878.0,5,4455,06D123/001,0,0,23.9,-,-,-,23.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4982,โฉนด,83879.0,6,4456,06D123/002,0,0,23.9,-,-,-,23.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4983,โฉนด,83880.0,3,4457,06D123/003,0,0,23.9,-,-,-,23.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4984,โฉนด,83881.0,4,4458,06D123/004,0,0,23.9,-,-,-,23.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4985,โฉนด,83882.0,5,4459,06D123/005,0,0,23.9,-,-,-,23.9,-,ว่างเปล่า/ไม่ทำประโยชน์
5021,โฉนด,84842.0,42,9717,05M016/004,0,1,2.0,-,-,-,102.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5022,โฉนด,84843.0,43,9718,05M016/019,0,1,6.8,-,-,-,106.8,-,ว่างเปล่า/ไม่ทำประโยชน์
5028,โฉนด,84966.0,43,4734,05C019/002,0,0,35.2,-,-,-,35.2,-,ว่างเปล่า/ไม่ทำประโยชน์
5035,โฉนด,84995.0,45,9721,05M016/002,0,0,86.7,-,-,-,86.7,-,ว่างเปล่า/ไม่ทำประโยชน์
5036,โฉนด,84996.0,46,9722,05M016/011,0,0,94.3,-,-,-,94.3,-,ว่างเปล่า/ไม่ทำประโยชน์
5037,โฉนด,84997.0,47,9723,05M016/013,0,0,83.0,-,-,-,83.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5038,โฉนด,84998.0,48,9724,05M016/020,0,1,20.1,-,-,-,120.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5039,โฉนด,84999.0,49,9725,05M016/021,0,1,8.0,-,-,-,108.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5040,โฉนด,85000.0,50,9726,05M016/022,0,1,1.0,-,-,-,101.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5041,โฉนด,85001.0,51,9727,05M016/023,0,1,1.0,-,-,-,101.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5042,โฉนด,85002.0,52,9728,05M016/024,0,1,3.0,-,-,-,103.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5043,โฉนด,85003.0,65,9741,05M016/014,0,1,9.7,-,-,-,109.7,-,ว่างเปล่า/ไม่ทำประโยชน์
5044,โฉนด,85004.0,66,9742,05M016/015,0,1,15.0,-,-,-,115.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5046,โฉนด,85006.0,68,9744,05M016/017,0,1,22.9,-,-,-,122.9,-,ว่างเปล่า/ไม่ทำประโยชน์
5047,โฉนด,85007.0,69,9745,05M016/018,0,1,5.0,-,-,-,105.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5048,โฉนด,85008.0,53,9729,05M016/012,0,0,92.0,-,-,-,92.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5049,โฉนด,85009.0,54,9730,05M016,0,1,2.1,-,-,-,102.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5050,โฉนด,85010.0,55,9731,05M016/025,0,0,97.0,-,-,-,97.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5051,โฉนด,85011.0,56,9732,05M016/026,0,1,4.0,-,-,-,104.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5052,โฉนด,85012.0,57,9733,05M016/027,0,1,8.0,-,-,-,108.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5053,โฉนด,85013.0,58,9734,05M016/028,0,1,8.0,-,-,-,108.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5054,โฉนด,85014.0,59,9735,05M016/029,0,1,14.0,-,-,-,114.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5055,โฉนด,85015.0,60,9736,05M016/030,0,1,24.1,-,-,-,124.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5069,โฉนด,85578.0,30,4614,02C022,1,3,68.7,-,-,-,768.7,-,ว่างเปล่า/ไม่ทำประโยชน์
5072,โฉนด,85601.0,2735,4712,06G002/036,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5073,โฉนด,85603.0,2734,4711,06G002/037,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5093,โฉนด,86331.0,18,4764,06G002/038,0,1,0.5,-,-,-,100.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5100,โฉนด,86501.0,10,4784,03H092,0,1,32.6,-,-,-,132.6,-,ว่างเปล่า/ไม่ทำประโยชน์
5124,โฉนด,87561.0,19,4785,06G002/017,0,3,-,-,-,-,300.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5147,โฉนด,89037.0,21,4805,06G002/020,0,2,1.0,-,-,-,201.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5153,โฉนด,89262.0,26,4819,05L115,0,0,71.0,-,-,-,71.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5154,โฉนด,89263.0,25,4818,05L114,0,0,76.0,-,-,-,76.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5161,โฉนด,89654.0,25,4825,03F039/002,0,0,21.4,-,-,-,21.4,-,ว่างเปล่า/ไม่ทำประโยชน์
5167,โฉนด,89763.0,2741,10137,05M014/001,0,1,55.0,-,-,-,155.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5171,โฉนด,89806.0,61,9737,05M016/009,0,1,39.0,-,-,-,139.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5172,โฉนด,89807.0,62,9738,05M016/008,0,1,33.0,-,-,-,133.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5173,โฉนด,89808.0,63,9739,05M016/007,0,1,23.4,-,-,-,123.4,-,ว่างเปล่า/ไม่ทำประโยชน์
5174,โฉนด,89809.0,64,9740,05M016/010,0,1,13.0,-,-,-,113.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5178,โฉนด,89895.0,2763,4838,04D148/005,0,1,85.4,-,-,-,185.4,-,ว่างเปล่า/ไม่ทำประโยชน์
5179,โฉนด,89896.0,2764,4839,04D148/004,0,2,11.8,-,-,-,211.8,-,ว่างเปล่า/ไม่ทำประโยชน์
5183,โฉนด,90123.0,925,10232,05N003,0,0,92.0,-,-,-,92.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5184,โฉนด,90124.0,926,10233,05N002,0,1,34.0,-,-,-,134.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5185,โฉนด,90337.0,40,4844,05H015/001,0,1,26.1,-,-,-,126.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5191,โฉนด,91061.0,3,10276,05N009,0,0,83.0,-,-,-,83.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5192,โฉนด,91062.0,4,10277,05N008,0,0,83.0,-,-,-,83.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5212,โฉนด,92577.0,25,4874,04D190/002,0,0,22.4,-,-,-,22.4,-,ว่างเปล่า/ไม่ทำประโยชน์
5213,โฉนด,92578.0,26,4875,04D190/001,0,0,23.6,-,-,-,23.6,-,ว่างเปล่า/ไม่ทำประโยชน์
5224,โฉนด,93164.0,33,10378,02I003/002,0,0,45.3,-,-,-,45.3,-,ว่างเปล่า/ไม่ทำประโยชน์
5235,โฉนด,93744.0,32,4890,06G002/041,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5240,โฉนด,93843.0,14,4895,02D005/007,0,0,94.5,-,-,-,94.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5241,โฉนด,93844.0,15,4896,02D005/006,0,0,94.5,-,-,-,94.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5242,โฉนด,93845.0,16,4897,02D005/005,0,0,94.5,-,-,-,94.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5243,โฉนด,93846.0,17,4898,02D005/004,0,0,94.5,-,-,-,94.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5244,โฉนด,93847.0,18,4899,02D005/003,0,0,94.5,-,-,-,94.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5245,โฉนด,93848.0,19,4900,02D005/002,0,0,94.5,-,-,-,94.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5246,โฉนด,93849.0,20,4901,02D005/001,0,0,94.5,-,-,-,94.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5258,โฉนด,94633.0,29,4884,06G002/044,0,1,17.0,-,-,-,117.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5259,โฉนด,94634.0,30,4885,06G002/043,0,1,1.0,-,-,-,101.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5260,โฉนด,94635.0,31,4886,06G002/042,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5273,โฉนด,96436.0,97,10668,05M015/008,0,0,85.0,-,-,-,85.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5274,โฉนด,96437.0,98,10669,05M015/007,0,0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5275,โฉนด,96438.0,99,10670,05M015/006,0,0,99.0,-,-,-,99.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5276,โฉนด,96439.0,100,10671,05M015/001,0,0,90.0,-,-,-,90.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5277,โฉนด,96440.0,101,10672,05M015/002,0,0,89.0,-,-,-,89.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5278,โฉนด,96441.0,102,10673,05M015/003,0,1,18.0,-,-,-,118.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5279,โฉนด,96442.0,103,10674,05M015/004,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5280,โฉนด,96443.0,104,10675,05M015/005,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5322,โฉนด,99578.0,36,4938,06G002/033,0,0,99.2,-,-,-,99.2,-,ว่างเปล่า/ไม่ทำประโยชน์
5323,โฉนด,99579.0,35,4937,06G002/034,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5335,โฉนด,99962.0,12,4981,03E029/001,0,0,78.9,-,-,-,78.9,-,ว่างเปล่า/ไม่ทำประโยชน์
5349,โฉนด,100123.0,41,4982,04D099/001,0,0,37.5,-,-,-,37.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5350,โฉนด,100124.0,42,4983,04D099/002,0,0,34.8,-,-,-,34.8,-,ว่างเปล่า/ไม่ทำประโยชน์
5353,โฉนด,100432.0,107,4988,05E038/002,0,2,16.0,-,-,-,216.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5354,โฉนด,100835.0,13,5002,03B021/001,0,0,67.4,-,-,-,67.4,-,ว่างเปล่า/ไม่ทำประโยชน์
5355,โฉนด,100836.0,14,4968,03B021/002,3,1,1.6,-,-,-,1301.6,-,ว่างเปล่า/ไม่ทำประโยชน์
5356,โฉนด,100837.0,25,4955,03B020/001,0,3,69.3,-,-,-,369.3,-,ว่างเปล่า/ไม่ทำประโยชน์
5362,โฉนด,101760.0,26,5008,03B020/002,0,0,72.8,-,-,-,72.8,-,ว่างเปล่า/ไม่ทำประโยชน์
5378,โฉนด,106895.0,28,5040,06G003/001,0,0,59.4,-,-,-,59.4,-,ว่างเปล่า/ไม่ทำประโยชน์
5391,โฉนด,107876.0,2705,5047,01F073/001,0,0,33.7,-,-,-,33.7,-,ว่างเปล่า/ไม่ทำประโยชน์
5400,โฉนด,111517.0,24,5053,03H044/002,0,0,70.0,-,-,-,70.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5401,โฉนด,111518.0,25,5054,03H044/003,0,0,60.0,-,-,-,60.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5412,โฉนด,113849.0,28,5060,06F034/002,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5416,โฉนด,115134.0,13,5080,05J008/001,3,0,87.5,-,-,-,1287.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5417,โฉนด,115135.0,14,5081,05J008/002,3,0,87.0,-,-,-,1287.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5422,โฉนด,116232.0,33,5087,06C053/002,0,0,7.1,-,-,-,7.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5476,โฉนด,120768.0,32,5155,03C005/001,4,3,68.9,-,-,-,1968.9,-,ว่างเปล่า/ไม่ทำประโยชน์
5482,โฉนด,121074.0,635,2557,02D029,0,1,2.1,-,-,-,102.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5500,โฉนด,121547.0,1795,12074,05C051/002,0,1,14.6,-,-,-,114.6,-,ว่างเปล่า/ไม่ทำประโยชน์
5508,โฉนด,121607.0,38,5187,03F103/001,0,0,63.2,-,-,-,63.2,-,ว่างเปล่า/ไม่ทำประโยชน์
5509,โฉนด,121608.0,39,5188,03F103/002,0,0,64.0,-,-,-,64.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5547,โฉนด,122803.0,479,5252,05L108,0,1,65.7,-,-,-,1365.7,-,ว่างเปล่า/ไม่ทำประโยชน์
5582,โฉนด,124811.0,2777,5326,06D071/003,0,0,48.0,-,-,-,48.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5583,โฉนด,124849.0,2742,5312,06D072/001,0,0,45.4,-,-,-,45.4,-,ว่างเปล่า/ไม่ทำประโยชน์
5607,โฉนด,125271.0,2804,5337,05J013/028,0,2,93.8,-,-,-,293.8,-,ว่างเปล่า/ไม่ทำประโยชน์
5609,โฉนด,125275.0,2808,5341,05J013/027,0,1,17.9,-,-,-,117.9,-,ว่างเปล่า/ไม่ทำประโยชน์
5630,โฉนด,126229.0,931,6567,05M018/001,0,0,54.2,-,-,-,54.2,-,ว่างเปล่า/ไม่ทำประโยชน์
5631,โฉนด,126237.0,932,12370,05M001/001,0,1,57.6,-,-,-,157.6,-,ว่างเปล่า/ไม่ทำประโยชน์
5632,โฉนด,126238.0,933,12371,05M001/002,0,0,84.1,-,-,-,84.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5633,โฉนด,126239.0,934,12372,05M001/003,0,0,86.1,-,-,-,86.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5634,โฉนด,126240.0,935,12373,05M001/004,0,0,92.4,-,-,-,92.4,-,ว่างเปล่า/ไม่ทำประโยชน์
5635,โฉนด,126241.0,936,12374,05M001/005,0,0,94.0,-,-,-,94.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5636,โฉนด,126242.0,937,12375,05M001/006,0,2,21.8,-,-,-,221.8,-,ว่างเปล่า/ไม่ทำประโยชน์
5655,โฉนด,128165.0,2149,13319,05C160/008,0,1,62.3,-,-,-,162.3,-,ว่างเปล่า/ไม่ทำประโยชน์
5700,โฉนด,129293.0,2870,5455,05K033,0,0,27.8,-,-,-,27.8,-,ว่างเปล่า/ไม่ทำประโยชน์
5732,โฉนด,130560.0,2159,13477,05A136/003,0,0,77.0,-,-,-,77.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5733,โฉนด,130561.0,2160,13478,05A136/004,0,0,77.0,-,-,-,77.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5734,โฉนด,130562.0,2161,13479,05A136/005,0,0,79.3,-,-,-,79.3,-,ว่างเปล่า/ไม่ทำประโยชน์
5735,โฉนด,130563.0,2162,13480,05A136/006,0,0,87.7,-,-,-,87.7,-,ว่างเปล่า/ไม่ทำประโยชน์
5736,โฉนด,130564.0,2163,13481,05A136/007,0,1,9.3,-,-,-,109.3,-,ว่างเปล่า/ไม่ทำประโยชน์
5779,โฉนด,132082.0,62,5548,03F014/002,0,0,46.3,-,-,-,46.3,-,ว่างเปล่า/ไม่ทำประโยชน์
