ที่,ประเภทที่ดิน,เลขที่เอกสารสิทธิ์,เลขที่ดิน,หน้าสำรวจ,รหัสแปลงที่ดิน,ไร่,งาน,ตร.ว.,ประกอบเกษตรกรรม (ตร.ว.),อยู่อาศัย (ตร.ว.),อื่น ๆ (ตร.ว.),ว่างเปล่า/ไม่ทำประโยชน์ (ตร.ว.),ใช้ประโยชน์หลากหลาย (ตร.ว.),ลักษณะการทำประโยชน์
4413,โฉนด,141157,2822,6392.0,05J001/048,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4414,โฉนด,141156,2821,6391.0,05J001/049,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4415,โฉนด,141158,2823,6393.0,05J001/050,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4416,โฉนด,141159,2824,6394.0,05J001/051,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4417,โฉนด,141163,2828,6398.0,05J001/052,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4418,โฉนด,141160,2825,6395.0,05J001/053,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4420,โฉนด,141143,438,6378.0,05J001/055,0.0,0.0,93.3,-,-,-,93.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4421,โฉนด,141161,2826,6396.0,05J001/056,0.0,0.0,92.6,-,-,-,92.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4422,โฉนด,141164,2829,6399.0,05J001/057,0.0,0.0,85.0,-,-,-,85.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4423,โฉนด,150582,2886,6787.0,05J001/058,0.0,0.0,85.7,-,-,-,85.7,-,ว่างเปล่า/ไม่ทำประโยชน์
4424,โฉนด,150584,2888,6789.0,05J001/061,0.0,0.0,85.0,-,-,-,85.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4425,โฉนด,150583,2887,6788.0,05J001/062,0.0,0.0,85.0,-,-,-,85.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4428,โฉนด,150606,2894,6795.0,05J001/069,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4430,โฉนด,150605,2893,6794.0,05J001/073,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4431,โฉนด,150603,2891,6792.0,05J001/074,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4432,โฉนด,150604,2892,6793.0,05J001/077,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4443,โฉนด,141213,2878,6448.0,05J001/089,0.0,0.0,42.8,-,-,-,42.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4444,โฉนด,141208,2873,6443.0,05J001/090,0.0,1.0,21.3,-,-,-,121.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4445,โฉนด,150627,2896,6797.0,05J001/091,0.0,0.0,64.9,-,-,-,64.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4446,โฉนด,141207,2872,6442.0,05J001/095,0.0,0.0,25.8,-,-,-,25.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4447,โฉนด,141202,2867,6437.0,05J001/096,0.0,0.0,96.5,-,-,-,96.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4448,โฉนด,150607,2895,6796.0,05J001/097,0.0,0.0,96.5,-,-,-,96.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4449,โฉนด,141201,2866,6436.0,05J001/101,0.0,0.0,25.6,-,-,-,25.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4455,โฉนด,143363,2882,6494.0,05J001/107,0.0,1.0,2.0,-,-,-,102.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4456,โฉนด,143133,2881,6493.0,05J001/108,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4458,โฉนด,143130,441,6490.0,05J001/110,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4459,โฉนด,143080,2880,6486.0,05J001/111,0.0,0.0,93.0,-,-,-,93.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4460,โฉนด,143131,442,6491.0,05J001/112,0.0,0.0,80.5,-,-,-,80.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4461,โฉนด,143132,443,6492.0,05J001/113,0.0,0.0,80.5,-,-,-,80.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4464,โฉนด,144542,446,6519.0,05J001/116,0.0,1.0,22.0,-,-,-,122.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4465,โฉนด,144541,445,6518.0,05J001/117,0.0,1.0,22.0,-,-,-,122.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4492,โฉนด,1460,348,1660.0,05J009,10.0,1.0,83.7,-,-,-,4183.7,-,ว่างเปล่า/ไม่ทำประโยชน์
4545,โฉนด,125275,2808,5341.0,05J013/027,0.0,1.0,17.9,-,-,-,117.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4546,โฉนด,125271,2804,5337.0,05J013/028,0.0,2.0,93.8,-,-,-,293.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4595,โฉนด,1153,1041,1617.0,05J018,0.0,1.0,36.5,-,-,-,136.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4604,โฉนด,122668,2793,5241.0,05J018/010,0.0,0.0,19.6,-,-,-,19.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4627,โฉนด,26644,1068,3462.0,05K007/005,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4628,โฉนด,26645,1069,3463.0,05K007/006,0.0,0.0,98.0,-,-,-,98.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4638,โฉนด,10145,1096,2426.0,05K009,0.0,1.0,6.7,-,-,-,106.7,-,ว่างเปล่า/ไม่ทำประโยชน์
4735,โฉนด,27931,1170,3638.0,05L039/018,0.0,1.0,73.4,-,-,-,173.4,-,ว่างเปล่า/ไม่ทำประโยชน์
4742,โฉนด,29680,1164,3666.0,05L040/007,0.0,1.0,18.0,-,-,-,118.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4743,โฉนด,29679,1165,3665.0,05L040/008,0.0,1.0,17.7,-,-,-,117.7,-,ว่างเปล่า/ไม่ทำประโยชน์
4787,โฉนด,69227,944,4325.0,05L059,0.0,0.0,54.5,-,-,-,54.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4792,โฉนด,59530,618,3975.0,05L062,0.0,2.0,93.2,-,-,-,293.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4804,โฉนด,45017,749,1005.0,05L074,0.0,1.0,11.3,-,-,-,111.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4815,โฉนด,30620,659,916.0,05L085,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4816,โฉนด,30621,661,917.0,05L086,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4817,โฉนด,44976,976,976.0,05L087,0.0,1.0,2.5,-,-,-,102.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4822,โฉนด,44978,662,978.0,05L092,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4823,โฉนด,44977,760,977.0,05L093,0.0,1.0,2.5,-,-,-,102.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4832,โฉนด,122803,479,5252.0,05L108,0.0,1.0,65.7,-,-,-,165.7,-,ว่างเปล่า/ไม่ทำประโยชน์
4833,โฉนด,149752,791,6672.0,05L108/001,0.0,1.0,50.0,-,-,-,150.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4834,โฉนด,149751,790,6671.0,05L108/002,0.0,1.0,50.0,-,-,-,150.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4835,โฉนด,149750,789,6670.0,05L108/003,0.0,1.0,50.0,-,-,-,150.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4836,โฉนด,149749,788,6669.0,05L108/004,0.0,1.0,50.0,-,-,-,150.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4837,โฉนด,149748,787,6668.0,05L108/005,0.0,1.0,50.0,-,-,-,150.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4838,โฉนด,149747,786,6667.0,05L108/006,0.0,1.0,50.0,-,-,-,150.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4842,โฉนด,89263,25,4818.0,05L114,0.0,0.0,76.0,-,-,-,76.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4843,โฉนด,89262,26,4819.0,05L115,0.0,0.0,71.0,-,-,-,71.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4855,โฉนด,30595,758,891.0,05L129,0.0,1.0,11.3,-,-,-,111.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4856,โฉนด,45063,757,1011.0,05L130,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4874,โฉนด,44966,198,982.0,05L144,0.0,1.0,49.6,-,-,-,149.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4876,โฉนด,44836,760,971.0,05L146,0.0,1.0,16.0,-,-,-,116.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4883,โฉนด,45107,769,968.0,05L153,0.0,1.0,15.5,-,-,-,115.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4899,โฉนด,45104,746,998.0,05L167,0.0,1.0,0.3,-,-,-,100.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4900,โฉนด,44912,774,947.0,05L168,0.0,1.0,11.9,-,-,-,111.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4901,โฉนด,44913,775,948.0,05L169,0.0,1.0,2.6,-,-,-,102.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4902,โฉนด,44914,776,949.0,05L170,0.0,1.0,11.8,-,-,-,111.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4903,โฉนด,30600,777,6466.0,05L171,1.0,2.0,62.6,-,-,-,662.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4911,โฉนด,44975,753,6463.0,05L178,0.0,1.0,70.4,-,-,-,170.4,-,ว่างเปล่า/ไม่ทำประโยชน์
4917,โฉนด,44974,755,986.0,05L184,0.0,1.0,67.1,-,-,-,167.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4929,โฉนด,44738,796,6543.0,05L191,0.0,1.0,0.2,-,-,-,100.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4965,โฉนด,30602,89,898.0,05L219,0.0,3.0,62.3,-,-,-,362.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4966,โฉนด,1889,1521,14.0,05m001,4.0,0.0,17.2,-,-,-,1617.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4967,โฉนด,126237,932,12370.0,05m001/001,0.0,1.0,57.6,-,-,-,157.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4968,โฉนด,126238,933,12371.0,05m001/002,0.0,0.0,84.1,-,-,-,84.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4969,โฉนด,126239,934,12372.0,05m001/003,0.0,0.0,86.1,-,-,-,86.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4970,โฉนด,126240,935,12373.0,05m001/004,0.0,0.0,92.4,-,-,-,92.4,-,ว่างเปล่า/ไม่ทำประโยชน์
4971,โฉนด,126241,936,12374.0,05m001/005,0.0,0.0,94.0,-,-,-,94.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4972,โฉนด,126242,937,12375.0,05m001/006,0.0,2.0,21.8,-,-,-,221.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4973,โฉนด,126243,2763,12376.0,05m001/007,0.0,3.0,78.2,-,-,-,378.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4986,โฉนด,10091,1547,1432.0,05m010,2.0,0.0,5.0,-,-,-,805.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4987,โฉนด,1387,1558,11.0,05m011,0.0,3.0,39.3,-,-,-,339.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4989,โฉนด,75629,19,6496.0,05m011/002,0.0,1.0,69.5,-,-,-,169.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4990,โฉนด,75628,18,6495.0,05m011/003,0.0,2.0,75.5,-,-,-,275.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4997,โฉนด,28640,1574,5709.0,05m012/003,0.0,1.0,15.5,-,-,-,115.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5027,โฉนด,1628,1591,105.0,05m013,4.0,1.0,72.0,-,-,-,1772.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5028,โฉนด,1388,1593,9.0,05m014,0.0,3.0,19.0,-,-,-,319.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5030,โฉนด,1492,1592,10.0,05m015,0.0,3.0,74.0,-,-,-,374.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5031,โฉนด,96439,100,10671.0,05m015/001,0.0,0.0,90.0,-,-,-,90.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5032,โฉนด,96440,101,10672.0,05m015/002,0.0,0.0,89.0,-,-,-,89.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5033,โฉนด,96441,102,10673.0,05m015/003,0.0,1.0,18.0,-,-,-,118.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5034,โฉนด,96442,103,10674.0,05m015/004,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5035,โฉนด,96443,104,10675.0,05m015/005,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5036,โฉนด,96438,99,10670.0,05m015/006,0.0,0.0,99.0,-,-,-,99.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5037,โฉนด,96437,98,10669.0,05m015/007,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5038,โฉนด,96436,97,10668.0,05m015/008,0.0,0.0,85.0,-,-,-,85.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5039,โฉนด,85009,54,9730.0,05m016,0.0,1.0,2.1,-,-,-,102.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5040,โฉนด,2134,1594,8.0,05m016/001,0.0,1.0,30.0,-,-,-,130.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5041,โฉนด,84995,45,9721.0,05m016/002,0.0,0.0,86.7,-,-,-,86.7,-,ว่างเปล่า/ไม่ทำประโยชน์
5043,โฉนด,84842,42,9717.0,05m016/004,0.0,1.0,2.0,-,-,-,102.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5044,โฉนด,80840,81,9705.0,05m016/005,0.0,1.0,4.8,-,-,-,104.8,-,ว่างเปล่า/ไม่ทำประโยชน์
5045,โฉนด,89808,63,9739.0,05m016/007,0.0,1.0,23.4,-,-,-,123.4,-,ว่างเปล่า/ไม่ทำประโยชน์
5046,โฉนด,89807,62,9738.0,05m016/008,0.0,1.0,33.0,-,-,-,133.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5047,โฉนด,89806,61,9737.0,05m016/009,0.0,1.0,39.0,-,-,-,139.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5048,โฉนด,89809,64,9740.0,05m016/010,0.0,1.0,13.0,-,-,-,113.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5049,โฉนด,84996,46,9722.0,05m016/011,0.0,0.0,94.3,-,-,-,94.3,-,ว่างเปล่า/ไม่ทำประโยชน์
5050,โฉนด,85008,53,9729.0,05m016/012,0.0,0.0,92.0,-,-,-,92.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5051,โฉนด,84997,69,9745.0,05m016/013,0.0,0.0,83.0,-,-,-,83.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5052,โฉนด,85003,65,9741.0,05m016/014,0.0,1.0,9.7,-,-,-,109.7,-,ว่างเปล่า/ไม่ทำประโยชน์
5054,โฉนด,85005,67,9743.0,05m016/016,0.0,1.0,18.0,-,-,-,118.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5055,โฉนด,85006,68,9744.0,05m016/017,0.0,1.0,22.9,-,-,-,122.9,-,ว่างเปล่า/ไม่ทำประโยชน์
5056,โฉนด,85007,69,9745.0,05m016/018,0.0,1.0,5.0,-,-,-,105.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5057,โฉนด,84843,43,9718.0,05m016/019,0.0,1.0,6.8,-,-,-,106.8,-,ว่างเปล่า/ไม่ทำประโยชน์
5058,โฉนด,84998,48,9724.0,05m016/020,0.0,1.0,20.1,-,-,-,120.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5059,โฉนด,84999,49,9725.0,05m016/021,0.0,1.0,0.8,-,-,-,100.8,-,ว่างเปล่า/ไม่ทำประโยชน์
5060,โฉนด,85000,50,9726.0,05m016/022,0.0,1.0,1.0,-,-,-,101.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5061,โฉนด,85001,51,9727.0,05m016/023,0.0,1.0,1.0,-,-,-,101.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5062,โฉนด,85002,52,9728.0,05m016/024,0.0,1.0,0.3,-,-,-,100.3,-,ว่างเปล่า/ไม่ทำประโยชน์
5063,โฉนด,85010,55,9731.0,05m016/025,0.0,0.0,97.0,-,-,-,97.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5064,โฉนด,85011,56,9732.0,05m016/026,0.0,1.0,4.0,-,-,-,104.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5065,โฉนด,85012,57,9733.0,05m016/027,0.0,1.0,8.0,-,-,-,108.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5066,โฉนด,85013,58,9734.0,05m016/028,0.0,1.0,8.0,-,-,-,108.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5067,โฉนด,85014,59,9735.0,05m016/029,0.0,1.0,14.0,-,-,-,114.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5068,โฉนด,85015,60,9736.0,05m016/030,0.0,1.0,24.1,-,-,-,124.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5076,โฉนด,9541,887,1396.0,05m018,0.0,0.0,36.1,-,-,-,36.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5077,โฉนด,126229,931,12362.0,05m018/001,0.0,0.0,54.2,-,-,-,54.2,-,ว่างเปล่า/ไม่ทำประโยชน์
5080,โฉนด,9544,890,1399.0,05m021,0.0,0.0,93.2,-,-,-,93.2,-,ว่างเปล่า/ไม่ทำประโยชน์
5081,โฉนด,9545,891,1400.0,05m022,0.0,0.0,94.7,-,-,-,94.7,-,ว่างเปล่า/ไม่ทำประโยชน์
5092,โฉนด,9551,1526,1406.0,05m032/002,0.0,0.0,95.0,-,-,-,95.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5093,โฉนด,9561,894,1416.0,05m033,0.0,0.0,75.9,-,-,-,75.9,-,ว่างเปล่า/ไม่ทำประโยชน์
5095,โฉนด,9564,1537,1419.0,05m036,0.0,0.0,82.7,-,-,-,82.7,-,ว่างเปล่า/ไม่ทำประโยชน์
5096,โฉนด,9565,1538,1420.0,05m037,0.0,1.0,1.1,-,-,-,101.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5107,โฉนด,24271,913,4328.0,05N001,0.0,1.0,67.0,-,-,-,167.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5108,โฉนด,90124,926,10233.0,05N002,0.0,1.0,34.0,-,-,-,134.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5109,โฉนด,90123,925,10232.0,05N003,0.0,0.0,92.0,-,-,-,92.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5111,โฉนด,24268,934,4325.0,05N005,1.0,0.0,-,-,-,-,400.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5119,โฉนด,1623,984,299.0,05N013,0.0,0.0,79.0,-,-,-,79.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5120,โฉนด,1544,955,313.0,05N014,0.0,0.0,95.0,-,-,-,95.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5122,โฉนด,1805,957,451.0,05N016,0.0,2.0,59.5,-,-,-,259.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5124,โฉนด,24273,914,4330.0,05N018,0.0,1.0,8.5,-,-,-,108.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5125,โฉนด,36214,915,5915.0,05N019,0.0,1.0,0.2,-,-,-,100.2,-,ว่างเปล่า/ไม่ทำประโยชน์
5131,โฉนด,24275,919,4332.0,05N025,0.0,2.0,0.6,-,-,-,200.6,-,ว่างเปล่า/ไม่ทำประโยชน์
5132,โฉนด,72146,32,8044.0,05N026,0.0,1.0,99.4,-,-,-,199.4,-,ว่างเปล่า/ไม่ทำประโยชน์
5136,โฉนด,21684,941,4293.0,05N030,0.0,1.0,2.0,-,-,-,102.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5137,โฉนด,21683,938,4292.0,05N031,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5138,โฉนด,21682,940,4291.0,05N032,0.0,1.0,4.0,-,-,-,104.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5139,โฉนด,21681,939,4290.0,05N033,0.0,1.0,3.0,-,-,-,103.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5146,โฉนด,20116,1796,4230.0,05N038,0.0,1.0,20.0,-,-,-,120.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5147,โฉนด,20115,1797,4229.0,05N039,0.0,1.0,9.0,-,-,-,109.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5148,โฉนด,20114,1798,4228.0,05N040,0.0,1.0,18.0,-,-,-,118.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5150,โฉนด,21670,948,4279.0,05N042,0.0,1.0,7.0,-,-,-,107.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5152,โฉนด,21672,1790,4281.0,05N044,0.0,1.0,7.0,-,-,-,107.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5153,โฉนด,21673,1791,4282.0,05N045,0.0,1.0,7.0,-,-,-,107.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5160,โฉนด,26336,921,4566.0,05N052,0.0,3.0,-,-,-,-,300.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5161,โฉนด,24279,922,4336.0,05N053,0.0,2.0,30.0,-,-,-,230.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5163,โฉนด,24277,946,4334.0,05N055,0.0,2.0,-,-,-,-,200.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5164,โฉนด,21668,1783,4277.0,05N056,0.0,2.0,-,-,-,-,200.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5172,โฉนด,1803,1835,450.0,05N064,1.0,3.0,8.0,-,-,-,708.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5174,โฉนด,472,1423,889.0,06A002,0.0,0.0,10.4,-,-,-,10.4,-,ว่างเปล่า/ไม่ทำประโยชน์
5194,โฉนด,134786,2871,6057.0,06A012/005,0.0,0.0,14.5,-,-,-,14.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5309,โฉนด,489,1367,860.0,06A083,0.0,0.0,36.4,-,-,-,36.4,-,ว่างเปล่า/ไม่ทำประโยชน์
5337,โฉนด,77863,2761,4507.0,06A094/001,0.0,2.0,1.0,-,-,-,201.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5357,โฉนด,99897,39,4979.0,06B012/002,0.0,0.0,-,-,-,-,46.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5410,โฉนด,568,1795,728.0,06B054,0.0,0.0,54.5,-,-,-,54.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5450,โฉนด,79162,3,4518.0,06C011/001,0.0,1.0,6.8,-,-,-,106.8,-,ว่างเปล่า/ไม่ทำประโยชน์
5455,โฉนด,79166,7,4522.0,06C011/006,0.0,1.0,9.7,-,-,-,109.7,-,ว่างเปล่า/ไม่ทำประโยชน์
5457,โฉนด,79167,8,4523.0,06C011/008,0.0,0.0,31.0,-,-,-,31.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5525,โฉนด,116232,33,5087.0,06C053/002,0.0,0.0,7.1,-,-,-,7.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5534,โฉนด,132395,2893,5840.0,06C055/001,0.0,0.0,65.2,-,-,-,65.2,-,ว่างเปล่า/ไม่ทำประโยชน์
5537,โฉนด,928,1191,948.0,06C056,0.0,0.0,95.2,-,-,-,95.2,-,ว่างเปล่า/ไม่ทำประโยชน์
5589,โฉนด,8081,1500,2313.0,06D029,0.0,0.0,55.1,-,-,-,55.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5590,โฉนด,65841,80,4162.0,06D029/001,0.0,0.0,24.6,-,-,-,24.6,-,ว่างเปล่า/ไม่ทำประโยชน์
5591,โฉนด,65842,81,4163.0,06D029/002,0.0,0.0,24.1,-,-,-,24.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5592,โฉนด,65843,82,4164.0,06D029/003,0.0,0.0,24.0,-,-,-,24.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5593,โฉนด,65844,62,4165.0,06D029/004,0.0,0.0,24.1,-,-,-,24.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5594,โฉนด,65845,63,4166.0,06D029/005,0.0,0.0,24.1,-,-,-,24.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5595,โฉนด,65846,64,4167.0,06D029/006,0.0,0.0,24.0,-,-,-,24.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5596,โฉนด,65847,2781,4168.0,06D029/007,0.0,0.0,24.1,-,-,-,24.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5640,โฉนด,7973,1509,2247.0,06D050,0.0,1.0,19.1,-,-,-,119.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5646,โฉนด,7967,2105,2241.0,06D056,0.0,1.0,43.2,-,-,-,143.2,-,ว่างเปล่า/ไม่ทำประโยชน์
5658,โฉนด,7963,1519,2237.0,06D066,0.0,1.0,57.1,-,-,-,157.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5660,โฉนด,7961,1518,2235.0,06D068,0.0,1.0,56.0,-,-,-,156.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5671,โฉนด,7958,1514,2232.0,06D071,0.0,0.0,96.1,-,-,-,96.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5767,โฉนด,7939,2156,2213.0,06D100,0.0,1.0,20.8,-,-,-,120.8,-,ว่างเปล่า/ไม่ทำประโยชน์
5778,โฉนด,7929,2165,2203.0,06D110,0.0,1.0,19.9,-,-,-,119.9,-,ว่างเปล่า/ไม่ทำประโยชน์
5791,โฉนด,8063,1224,2295.0,06D121,0.0,0.0,71.6,-,-,-,71.6,-,ว่างเปล่า/ไม่ทำประโยชน์
5794,โฉนด,8061,2171,2293.0,06D123,0.0,0.0,29.9,-,-,-,29.9,-,ว่างเปล่า/ไม่ทำประโยชน์
5795,โฉนด,83878,5,4455.0,06D123/001,0.0,0.0,23.9,-,-,-,23.9,-,ว่างเปล่า/ไม่ทำประโยชน์
5796,โฉนด,83879,6,4456.0,06D123/002,0.0,0.0,23.9,-,-,-,23.9,-,ว่างเปล่า/ไม่ทำประโยชน์
