order,type,document_number,parcel_number,sub_district_no,location_id,rai,ngan,tarang_wa,usage_agriculture,usage_living,usage_other,usage_none,usage_misc
2691,โฉนด,19143,699,3073,04C063,0,0,19.9,,,19.9,,
2692,โฉนด,19144,698,3074,04C064,0,0,21.2,,,21.2,,
2693,โฉนด,2929,697,1984,04C065,0,0,36,,36,,,
2694,โฉนด,19145,696,3075,04C065/001,0,0,5.7,,,5.7,,
2695,โฉนด,447,694,290,04C066,1,3,30,,,730,,
2696,โฉนด,106,760,273,04C069,0,1,4.6,,,104.6,,
2697,โฉนด,105,759,271,04C070,0,0,89.5,,,89.5,,
2698,โฉนด,79,758,270,04C071,0,1,4.2,,104.2,,,
2699,โฉนด,152,825,311,04C072,0,0,63.1,,63.1,,,
2700,โฉนด,76,756,266,04C073,0,0,52.3,,52.3,,,
2701,โฉนด,75,755,265,04C074,0,0,41.2,,41.2,,,
2702,โฉนด,74,754,264,04C075,0,0,54.8,,54.8,,,
2703,โฉนด,722,761,274,04C076,0,0,90.9,,90.9,,,
2704,โฉนด,10149,762,2425,04C077,0,0,31.9,,31.9,,,
2705,โฉนด,10974,768,2519,04C078,0,0,27,,,27,,
2706,โฉนด,153,769,272,04C079,0,0,62.7,,,62.7,,
2707,โฉนด,33124,408,1336,04C079/001,0,0,62,,,62,,
2708,โฉนด,78,771,269,04C080,0,1,4,,,104,,
2709,โฉนด,10371,772,2433,04C081,0,0,60.5,,,60.5,,
2710,โฉนด,77,775,267,04C082,0,0,42.6,,42.6,,,
2711,โฉนด,82,776,278,04C083,0,0,27,,,27,,
2712,โฉนด,94484,33,4909,04C083/001,0,0,14.5,,14.5,,,
2713,โฉนด,80,773,276,04C084,0,0,93.8,,,93.8,,
2714,โฉนด,81,1533,277,04C085,0,0,68.3,,,68.3,,
2715,โฉนด,83,1535,279,04C086,0,0,47.1,,47.1,,,
2716,โฉนด,84,1534,280,04C087,0,0,38.9,,,38.9,,
2717,โฉนด,2097,788,1762,04C088,0,0,27.1,,,27.1,,
2718,โฉนด,230,789,236,04C089,0,0,69.9,,,69.9,,
2719,โฉนด,1224,790,233,04C090,0,0,57,,,57,,
2720,โฉนด,182,794,232,04C091,0,0,32.2,,,32.2,,
2721,โฉนด,181,795,231,04C092,0,0,33,,,33,,
2722,โฉนด,19202,787,3062,04C093,0,0,38.7,,38.7,,,
2723,โฉนด,267,786,235,04C094,0,0,76.4,,,76.4,,
2724,โฉนด,183,791,234,04C095,0,0,77.9,,,77.9,,
2725,โฉนด,155,793,230,04C096,0,0,73.1,,,73.1,,
2726,โฉนด,72469,4,4390,04C097,0,0,28.7,,,28.7,,
2727,โฉนด,2838,792,1936,04C097/003,0,0,49.2,,,49.2,,
2728,โฉนด,19201,785,3063,04C098,0,0,1.1,,,1.1,,
2729,โฉนด,227,784,237,04C099,0,0,93.2,,,93.2,,
2730,โฉนด,238,783,238,04C100,0,0,15.2,,,15.2,,
2731,โฉนด,310,782,239,04C101,0,0,15.4,,15.4,,,
2732,โฉนด,228,781,240,04C102,0,0,40.5,,40.5,,,
2733,โฉนด,157,779,225,04C105,0,3,5.7,,,305.7,,
2734,โฉนด,11032,1541,2568,04C106,0,2,44.1,,,244.1,,
2735,โฉนด,23204,777,3185,04C107,0,0,18.4,,,18.4,,
2736,โฉนด,180,1536,229,04C108,0,0,42.3,,,42.3,,
2737,โฉนด,69765,1,4357,04C108/001,0,0,10,,,10,,
2738,โฉนด,69766,2,4358,04C108/002,0,0,10,,10,,,
2739,โฉนด,154,1537,228,04C109,0,1,25.8,,,125.8,,
2740,โฉนด,148,1538,227,04C110,0,0,61.9,,,61.9,,
2741,โฉนด,149,1539,226,04C111,0,1,10.9,,,110.9,,
2742,โฉนด,1967,1540,352,04C112,0,1,11.6,,,111.6,,
2743,โฉนด,10507,1542,2445,04C113,0,0,33.4,,,33.4,,
2744,โฉนด,346,1543,224,04C114,0,0,19,,,19,,
2745,โฉนด,81482,19,4607,04C114/001,0,0,18.3,,,18.3,,
2746,โฉนด,10849,1544,2462,04C115,0,0,41.4,,,41.4,,
2747,โฉนด,1749,764,275,04C116,0,0,31.5,,,31.5,,
2748,โฉนด,25711,763,3363,04C116/001,0,0,60.7,,,60.7,,
2749,โฉนด,25809,765,3389,04C116/002,0,0,14.9,,,14.9,,
2750,โฉนด,25808,766,3388,04C116/003,0,0,14.5,,,14.5,,
2751,โฉนด,25807,767,3387,04C116/004,0,0,14.4,,,14.4,,
2752,โฉนด,2274,635,689,04D002,0,0,92.4,,,,,
2753,โฉนด,2748,636,342,04D003,1,1,48.4,,,,,
2754,โฉนด,9394,637,2396,04D004,0,0,23.6,,,23.6,,
2755,โฉนด,10063,638,2422,04D005,0,0,16.6,,,16.6,,
2756,โฉนด,10062,639,2421,04D006,0,0,16.6,,,16.6,,
2757,โฉนด,10061,640,2420,04D007,0,0,16.7,,,16.7,,
2758,โฉนด,10060,641,2419,04D008,0,0,17.1,,,17.1,,
2759,โฉนด,10059,642,2418,04D009,0,0,16.5,,,16.5,,
2760,โฉนด,10058,643,2417,04D010,0,0,16.9,,,16.9,,
2761,โฉนด,10057,644,2416,04D011,0,0,16.9,,,16.9,,
2762,โฉนด,10056,645,2415,04D012,0,0,14,,,14,,
2763,โฉนด,10055,646,2414,04D013,0,0,17,,,17,,
2764,โฉนด,10054,2773,2413,04D014,0,0,30,,,30,,
2765,โฉนด,986,648,138,04D015,2,0,45.4,,,845.4,,
2766,โฉนด,2275,1313,900,04D016,1,0,5.7,,,405.7,,
2767,โฉนด,4970,1314,2079,04D017,0,3,35.2,,,335.2,,
2768,โฉนด,762,1312,139,04D018,0,1,4,,,104,,
2769,โฉนด,105129,1534,5034,04D018/001,0,0,52,,,52,,
2770,โฉนด,105128,1533,5033,04D018/002,0,0,58,,,58,,
2771,โฉนด,504,1311,140,04D019,0,1,33.3,,,133.3,,
2772,โฉนด,503,1310,141,04D020,0,1,48.3,,148.3,,,
2773,โฉนด,1005,1308,143,04D022,0,1,41.7,,141.7,,,
2774,โฉนด,9460,1309,2397,04D023,0,0,44.5,,44.5,44.5,,
2775,โฉนด,781,1307,142,04D024,0,1,8.2,,,108.2,,
2776,โฉนด,1170,1305,145,04D025,0,0,32.8,,,32.8,,
2777,โฉนด,83008,34,4668,04D025/001,0,0,17.8,,,17.8,,
2778,โฉนด,83007,33,4667,04D025/002,0,0,14.6,,,14.6,,
2779,โฉนด,83006,32,4666,04D025/003,0,0,14.5,,,14.5,,
2780,โฉนด,83005,31,4665,04D025/004,0,0,14.5,,,14.5,,
2781,โฉนด,83004,30,4664,04D025/005,0,0,14.5,,,14.5,,
2782,โฉนด,83003,29,4663,04D025/006,0,0,14.5,,,14.5,,
2783,โฉนด,83002,28,4662,04D025/007,0,0,25.4,,,25.4,,
2784,โฉนด,712,1306,144,04D026,0,1,61.1,,,161.1,,
2785,โฉนด,260,1315,161,04D027,4,0,67,,1667,,,
2786,โฉนด,254,1316,355,04D028,0,2,68.5,,,268.5,,
2787,โฉนด,143,1317,159,04D029,2,0,28.7,,,,,
2788,โฉนด,199,1336,160,04D030,0,0,49.5,,49.5,,,
2789,โฉนด,175,1337,158,04D031,0,2,43.1,,,243.1,,
2790,โฉนด,11110,1335,2572,04D032,0,0,31.5,,,31.5,,
2791,โฉนด,11111,1334,2573,04D033,0,0,26.7,,,26.7,,
2792,โฉนด,11112,1333,2574,04D034,0,0,26.9,,,26.9,,
2793,โฉนด,11113,1332,2575,04D035,0,0,28.8,,,28.8,,
2794,โฉนด,11114,1331,2576,04D036,0,0,29.3,,,29.3,,
2795,โฉนด,11115,1330,2577,04D037,0,0,28.2,,,28.2,,
2796,โฉนด,748,1329,156,04D038,0,0,52.4,,,52.4,,
2797,โฉนด,763,1338,157,04D039,0,1,34,,,134,,
2798,โฉนด,3624,1339,2011,04D040,0,1,28.8,,128.8,,,
2799,โฉนด,177,1340,153,04D041,0,1,19.8,,119.8,,,
2800,โฉนด,728,1341,155,04D042,0,1,14.8,,,114.8,,
2801,โฉนด,176,1346,154,04D043,0,0,85.2,,,85.2,,
2802,โฉนด,27680,1345,3509,04D043/001,0,0,14.4,,14.4,,,
2803,โฉนด,529,1344,148,04D044,0,1,1.1,,101.1,,,
2804,โฉนด,7582,1342,2164,04D045,0,0,20.7,,20.7,,,
2805,โฉนด,128478,2789,5399,04D045/001,0,0,19,,,19,,
2806,โฉนด,128477,2788,5398,04D045/002,0,0,18,,,18,,
2807,โฉนด,756,1343,152,04D046,0,0,18.2,,18.2,,,
2808,โฉนด,128473,2785,5395,04D046/001,0,0,18.2,,,18.2,,
2809,โฉนด,128471,2784,5394,04D046/002,0,0,23,,,23,,
2810,โฉนด,701,1347,146,04D047,0,0,95.1,,95.1,,,
2811,โฉนด,8820,1348,2359,04D048,0,0,94,,,94,,
2812,โฉนด,2586,1349,1839,04D049,0,1,1.5,,,101.5,,
2813,โฉนด,968,1350,147,04D050,0,0,97.4,,,97.4,,
2814,โฉนด,18723,1351,3026,04D051,0,0,20.2,,,20.2,,
2815,โฉนด,67780,1114,4318,04D051/001,0,0,46.4,,,46.4,,
2816,โฉนด,67781,1115,4319,04D051/002,0,0,8.4,,,8.4,,
2817,โฉนด,964,1352,149,04D052,0,0,68.7,,,68.7,,
2818,โฉนด,775,1353,150,04D053,0,0,81.7,,,81.7,,
2819,โฉนด,773,1354,151,04D054,0,0,96.3,,,,96.3,
2820,โฉนด,10891,682,2471,04D055,0,0,60.1,,,60.1,,
2821,โฉนด,10892,683,2472,04D056,0,0,15.5,,,15.5,,
2822,โฉนด,10893,684,2473,04D057,0,0,15.4,,,15.4,,
2823,โฉนด,10894,685,2474,04D058,0,0,15.4,,,15.4,,
2824,โฉนด,10895,686,2475,04D059,0,0,15.4,,,15.4,,
2825,โฉนด,10896,687,2476,04D060,0,0,36.9,,,36.9,,
2826,โฉนด,7536,688,2158,04D061,0,0,35.8,,,35.8,,
2827,โฉนด,7535,689,2157,04D062,0,0,15.2,,,15.2,,
2828,โฉนด,7534,690,2156,04D063,0,0,15.3,,,15.3,,
2829,โฉนด,7533,691,2155,04D064,0,0,15.2,,,15.2,,
2830,โฉนด,7532,1587,2154,04D065,0,0,15.2,,,15.2,,
2831,โฉนด,7531,1586,2153,04D066,0,0,15.3,,,15.3,,
2832,โฉนด,7530,1585,2152,04D067,0,0,15.3,,,15.3,,
2833,โฉนด,7529,1584,2151,04D068,0,0,15.5,,,15.5,,
2834,โฉนด,7528,1583,2150,04D069,0,0,20,,,20,,
2835,โฉนด,252,1588,215,04D070,2,1,52.5,,,952.5,,
2836,โฉนด,86423,2760,4770,04D070/001,0,0,14.9,,,14.9,,
2837,โฉนด,86424,2761,4771,04D070/002,0,0,30.4,,,30.4,,
2838,โฉนด,19342,681,3092,04D071,0,0,47.9,,,47.9,,
2839,โฉนด,19343,1589,3093,04D072,0,0,15.8,,,15.8,,
2840,โฉนด,19344,1590,3094,04D073,0,0,15.7,,,15.7,,
2841,โฉนด,19345,1591,3095,04D074,0,0,15.7,,,15.7,,
2842,โฉนด,19346,1592,3096,04D075,0,0,15.6,,,15.6,,
2843,โฉนด,19347,1593,3097,04D076,0,0,15.6,,,15.6,,
2844,โฉนด,19348,1594,3098,04D077,0,0,15.6,,,15.6,,
2845,โฉนด,19349,1595,3099,04D078,0,0,15.6,,,15.6,,
2846,โฉนด,19350,1596,3100,04D079,0,0,37.9,,,37.9,,
2847,โฉนด,3105,1597,2023,04D080,0,0,29.5,,,29.5,,
2848,โฉนด,3104,1598,2022,04D081,0,0,15.6,,,15.6,,
2849,โฉนด,3103,1599,2021,04D082,0,0,19.9,,,19.9,,
2850,โฉนด,23397,1600,3197,04D083,0,0,28,,,28,,
2851,โฉนด,23398,1601,3198,04D084,0,0,18.5,,,18.5,,
2852,โฉนด,23399,1602,3199,04D085,0,0,18.3,,,18.3,,
2853,โฉนด,23400,1603,3200,04D086,0,0,18.1,,,18.1,,
2854,โฉนด,23401,1604,3201,04D087,0,0,17.9,,,17.9,,
2855,โฉนด,23402,1605,3202,04D088,0,0,17.8,,,17.8,,
2856,โฉนด,23403,1606,3203,04D089,0,0,17.6,,,17.6,,
2857,โฉนด,23404,1607,3204,04D090,0,0,17.4,,,17.4,,
2858,โฉนด,9653,1608,2408,04D091,0,0,63.4,,,63.4,,
2859,โฉนด,79739,12,4551,04D091/001,0,0,66.1,,,66.1,,
2860,โฉนด,79740,13,4552,04D091/002,0,0,61,,,61,,
2861,โฉนด,79741,14,4553,04D091/003,0,0,59.2,,,59.2,,
2862,โฉนด,747,1628,216,04D092,0,0,89.5,,89.5,,,
2863,โฉนด,26902,1318,3470,04D092/001,0,0,21.4,,,21.4,,
2864,โฉนด,26903,1319,3471,04D092/002,0,0,14.6,,,14.6,,
2865,โฉนด,26904,1320,3472,04D092/003,0,0,14.6,,,14.6,,
2866,โฉนด,26905,1321,3473,04D092/004,0,0,14.6,,,14.6,,
2867,โฉนด,26906,1322,3474,04D092/005,0,0,14.6,,,14.6,,
2868,โฉนด,26907,1323,3475,04D092/006,0,0,17.9,,,17.9,,
2869,โฉนด,26917,1615,3485,04D092/007,0,0,24,,,24,,
2870,โฉนด,26918,1614,3486,04D092/008,0,0,23.1,,,23.1,,
2871,โฉนด,26919,1613,3487,04D092/009,0,0,21.8,,,21.8,,
2872,โฉนด,26920,1612,3488,04D092/010,0,0,21,,,21,,
2873,โฉนด,26921,1611,3489,04D092/011,0,0,20,,,20,,
2874,โฉนด,26922,1610,3490,04D092/012,0,0,18.9,,,18.9,,
2875,โฉนด,26923,1609,3491,04D092/013,0,0,33.8,,,33.8,,
2876,โฉนด,26908,1324,3476,04D092/014,0,0,17.6,,,17.6,,
2877,โฉนด,26909,1325,3477,04D092/015,0,0,14.6,,,14.6,,
2878,โฉนด,26910,1326,3478,04D092/016,0,0,14.6,,,14.6,,
2879,โฉนด,26911,1327,3479,04D092/017,0,0,14.7,,,14.7,,
2880,โฉนด,26912,1328,3480,04D092/018,0,0,19.8,,,19.8,,
2881,โฉนด,26913,1617,3481,04D092/019,0,0,23.4,,,23.4,,
2882,โฉนด,26914,1618,3482,04D092/020,0,0,23.8,,,23.8,,
2883,โฉนด,26915,1619,3483,04D092/021,0,0,24.3,,,24.3,,
2884,โฉนด,26916,1620,3484,04D092/022,0,0,52.2,,,52.2,,
2885,โฉนด,207,1667,217,04D093,0,1,14.4,,,114.4,,
2886,โฉนด,2849,1668,1937,04D094,0,0,48.4,,,48.4,,
2887,โฉนด,145,1669,218,04D095,0,1,0.7,,,100.7,,
2888,โฉนด,614,1582,210,04D096,1,2,49.1,,,649.1,,
2889,โฉนด,193,1581,214,04D097,0,0,52.8,,,52.8,,
2890,โฉนด,23268,1580,3193,04D098,0,0,56.9,,56.9,,,
2891,โฉนด,179,1579,212,04D099,0,0,30.6,,,,30.6,
2892,โฉนด,100123,41,4982,04D099/001,0,0,37.5,,,,37.5,
2893,โฉนด,100124,42,4983,04D099/002,0,0,34.8,,,,34.8,
2894,โฉนด,19407,1578,3090,04D100,0,0,28.5,,,28.5,,
2895,โฉนด,187,1576,211,04D101,0,1,39.3,,,139.3,,
2896,โฉนด,251,1575,213,04D102,0,0,19.6,,,19.6,,
2897,โฉนด,186,1573,207,04D103,0,0,80.5,,80.5,,,
2898,โฉนด,2613,1574,1844,04D103/001,0,0,29.5,,,29.5,,
2899,โฉนด,97885,35,4935,04D103/002,0,0,30.3,,,,,
2900,โฉนด,2610,1572,1842,04D105,0,1,40.5,,140.5,,,
2901,โฉนด,185,1565,206,04D106,0,0,78.9,,,78.9,,
2902,โฉนด,9656,1564,2407,04D107,0,0,80.7,,,80.7,,
2903,โฉนด,739,1577,209,04D108,0,1,11.7,,111.7,,,
2904,โฉนด,10888,1571,2470,04D109,0,0,77,,77,,,
2905,โฉนด,21476,1566,3150,04D110,0,0,36.6,,,36.6,,
2906,โฉนด,21477,1567,3151,04D111,0,0,36.7,,36.7,,,
2907,โฉนด,21478,1568,3152,04D112,0,0,47.2,,47.2,,,
2908,โฉนด,671,1570,208,04D113,0,0,32.2,32.2,,,,
2909,โฉนด,21479,1569,3153,04D114,0,0,34.9,,,34.9,,
2910,โฉนด,184,1563,205,04D115,0,0,77.2,,,77.2,,
2911,โฉนด,2857,1559,1942,04D116,0,0,77.8,,77.8,,,
2912,โฉนด,2858,1558,1943,04D117,0,0,28.1,,28.1,,,
2913,โฉนด,2859,1557,1944,04D118,0,0,30.9,,,30.9,,
2914,โฉนด,664,1556,201,04D119,0,0,34.8,,,34.8,,
2915,โฉนด,2952,1562,2000,04D120,0,0,38.6,,,38.6,,
2916,โฉนด,99412,29,4965,04D120/001,0,0,56.1,,,56.1,,
2917,โฉนด,2953,1561,2001,04D121,0,0,97.7,,99.7,,,
2918,โฉนด,147,1560,203,04D122,0,0,68.2,,,68.2,,
2919,โฉนด,1277,1549,200,04D123,0,1,4.8,,104.8,,,
2920,โฉนด,10706,1550,2459,04D124,0,1,12.6,,112.6,,,
2921,โฉนด,10705,1551,2458,04D125,0,1,9.6,,,109.6,,
2922,โฉนด,2092,1546,26,04D126,0,0,39.2,,,39.2,,
2923,โฉนด,146,1545,204,04D127,0,0,63.1,,,63.1,,
2924,โฉนด,2093,1547,27,04D128,0,0,93,,93,,,
2925,โฉนด,217,1548,202,04D129,0,0,41.4,,,41.4,,
2926,โฉนด,729,1555,199,04D133,0,1,7,,,107,,
2927,โฉนด,26584,1554,3435,04D133/001,0,1,7.7,,,107.7,,
2928,โฉนด,9005,1553,2384,04D134,0,0,24,,,24,,
2929,โฉนด,730,1552,198,04D135,0,0,80.3,,,80.3,,
2930,โฉนด,997,1626,187,04D136,0,1,32.1,,,132.1,,
2931,โฉนด,724,1616,188,04D137,0,0,16.6,,16.6,,,
2932,โฉนด,28216,1627,3508,04D137/001,0,0,63.4,,63.4,,,
2933,โฉนด,71493,3,4363,04D137/002,0,0,80,,,80,,
2934,โฉนด,696,1625,186,04D138,0,0,58.5,,,58.5,,
2935,โฉนด,697,1624,185,04D139,0,0,47.2,,,47.2,,
2936,โฉนด,768,1623,183,04D140,0,0,87.2,,81.2,6,,
2937,โฉนด,2500,1621,344,04D141,0,0,26.7,,,,,
2938,โฉนด,916,1622,184,04D142,0,1,63.6,,163.6,,,
2939,โฉนด,206,1629,189,04D143,0,0,79.4,,79.4,,,
2940,โฉนด,441,1630,190,04D144,0,0,83.9,,83.9,,,
2941,โฉนด,735,1631,192,04D146,0,0,69.9,,69.9,,,
2942,โฉนด,702,1632,193,04D147,0,0,74,,,74,,
2943,โฉนด,1074,1633,191,04D148,0,0,70.2,70.2,,,,
2944,โฉนด,89899,2767,4842,04D148/001,0,0,71.2,71.2,,,,
2945,โฉนด,89898,2766,4841,04D148/002,0,0,18.4,18.4,,,,
2946,โฉนด,89897,2765,4840,04D148/003,0,0,72.2,,,72.2,,
2947,โฉนด,89896,2764,4839,04D148/004,0,2,11.8,,,211.8,,
2948,โฉนด,89895,2763,4838,04D148/005,0,1,85.4,,,,185.4,
2949,โฉนด,704,1634,194,04D149,0,2,2.2,,202.2,,,
2950,โฉนด,8741,1635,2352,04D150,0,1,63.3,,,163.3,,
2951,โฉนด,891,1637,195,04D151,0,0,98.4,,,,98.4,
2952,โฉนด,2761,1636,346,04D152,0,0,34.3,,,,,
2953,โฉนด,453,1638,223,04D153,0,0,54.5,,,,54.5,
2954,โฉนด,983,1639,196,04D154,0,0,61.8,,,,61.8,
2955,โฉนด,758,1641,197,04D155,0,0,71.1,,,,71.1,
2956,โฉนด,2760,1642,345,04D156,1,2,2.3,,,,,
2957,โฉนด,2498,1666,343,04D157,1,0,9.4,,,,,
2958,โฉนด,160,1663,168,04D158,0,0,32.8,,,32.8,,
2959,โฉนด,30492,1665,3692,04D158/001,0,0,9,,,,9,
2960,โฉนด,30491,1662,3691,04D158/002,0,0,77.3,,,,77.3,
2961,โฉนด,67152,2728,4278,04D158/003,0,0,32.8,,,,32.8,
2962,โฉนด,54765,1664,3999,04D158/004,0,0,2.6,,,,2.6,
2963,โฉนด,760,1661,174,04D159,0,0,89.1,,89.1,,,
2964,โฉนด,26718,1660,3465,04D159/001,0,0,57.4,,57.4,,,
2965,โฉนด,705,1658,175,04D160,0,1,14.2,,114.2,,,
2966,โฉนด,755,1659,169,04D161,0,1,14.7,,114.7,,,
2967,โฉนด,25403,1654,3285,04D162,0,0,34.6,,34.6,,,
2968,โฉนด,2294,1657,958,04D163,0,0,50.4,,50.4,,,
2969,โฉนด,709,1656,176,04D164,0,0,44.3,,44.3,,,
2970,โฉนด,708,1653,177,04D166,0,0,49.3,,,49.3,,
2971,โฉนด,8563,1652,2345,04D167,0,0,96,,,96,,
2972,โฉนด,707,1650,178,04D168,0,0,69,,,69,,
2973,โฉนด,3743,2069,2064,04D169,0,0,40.6,,,40.6,,
2974,โฉนด,706,1649,179,04D170,0,0,37.1,,,37.1,,
2975,โฉนด,2715,1651,1873,04D171,0,0,93,,93,,,
2976,โฉนด,1231,1647,1736,04D172,0,1,19.9,119.9,,,,
2977,โฉนด,86963,2762,4776,04D172/001,0,0,1,1,,,,
2978,โฉนด,602,1646,222,04D173,0,2,30.2,,230.2,,,
2979,โฉนด,1232,1645,1737,04D174,0,0,86.7,,,86.7,,
2980,โฉนด,84918,2721,4720,04D174/001,0,0,35.9,,,35.9,,
2981,โฉนด,725,1643,180,04D175,0,1,23.1,,75.1,48,,
2982,โฉนด,1664,1644,1750,04D176,0,0,79.5,,,79.5,,
2983,โฉนด,1799,1670,1735,04D177,0,1,75.8,,175.8,,,
2984,โฉนด,1820,1678,165,04D178,0,3,98.4,,,398.4,,
2985,โฉนด,8543,1672,2340,04D180,0,0,19.4,,,19.4,,
2986,โฉนด,178,1673,167,04D181,0,1,1.8,,,101.8,,
2987,โฉนด,161,1674,166,04D182,0,0,66,,,,66,
2988,โฉนด,749,1675,162,04D183,0,0,56.3,,,56.3,,
2989,โฉนด,750,1676,163,04D184,0,0,95,,,95,,
2990,โฉนด,721,1677,164,04D185,0,0,85.3,,,85.3,,
2991,โฉนด,761,1681,170,04D186,0,0,95.3,,,95.3,,
2992,โฉนด,27843,1679,3546,04D186/001,0,0,97.5,,,97.5,,
2993,โฉนด,27844,1680,3547,04D186/002,0,1,5.6,,,105.6,,
2994,โฉนด,742,1683,172,04D187,0,0,49.4,,,49.4,,
2995,โฉนด,694,1682,171,04D188,0,0,69.3,,45.3,12,,
2996,โฉนด,2744,1684,1880,04D189,0,0,68,,,68,,
2997,โฉนด,693,1685,173,04D190,0,0,30.1,,,30.1,,
2998,โฉนด,92578,26,4875,04D190/001,0,0,23.6,,,,23.6,
2999,โฉนด,92577,25,4874,04D190/002,0,0,22.4,,,,22.4,
3000,โฉนด,92576,24,4873,04D190/003,0,0,25.1,,,,25.1,
3001,โฉนด,6161,1686,2067,04D190/004,0,0,27.4,,,,27.4,
3002,โฉนด,92574,22,4871,04D190/005,0,0,23.4,,,,23.4,
3003,โฉนด,92575,23,4872,04D190/006,0,0,43.9,,,,43.9,
3004,โฉนด,921,1687,181,04D192,0,0,95.3,,,,95.3,
3005,โฉนด,922,1688,182,04D193,0,0,89.6,,,,89.6,
3006,โฉนด,2229,1858,277,05A001,0,1,77,,155.9,21.13,,
3007,โฉนด,2226,1843,306,05A001/001,0,1,16,,,116,,
3008,โฉนด,1629,1844,284,05A001/002,0,1,47,,147,,,
3009,โฉนด,1595,1856,275,05A002,0,1,23.4,,,123.4,,
3010,โฉนด,72015,1,7421,05A002/001,0,0,75.9,,75.9,,,
3011,โฉนด,72016,2,7422,05A002/002,0,0,59.1,,,,59.1,
3012,โฉนด,2228,1857,276,05A003,0,1,17,,,117,,
3013,โฉนด,1187,1855,274,05A004,0,0,72.2,,,72.2,,
3014,โฉนด,82594,23,13366,05A004/001,0,0,72.2,,,72.2,,
3015,โฉนด,82593,22,13381,05A004/002,0,0,72.2,,,72.2,,
3016,โฉนด,82592,21,6123,05A004/003,0,0,72.2,,,72.2,,
3017,โฉนด,82591,20,6124,05A004/004,0,1,10.6,,,110.6,,
3018,โฉนด,2069,1853,732,05A005,0,1,5,,,105,,
3019,โฉนด,1673,1852,273,05A006,0,1,2,,,102,,
3020,โฉนด,2115,1861,48,05A008,0,1,10,110,,,,
3021,โฉนด,8544,1862,1326,05A009,0,1,26,,,126,,
3022,โฉนด,2121,1863,51,05A010,0,1,8,,,108,,
3023,โฉนด,2114,1864,47,05A011,0,0,49,,,49,,
3024,โฉนด,14629,1865,1575,05A012,0,0,37,,37,,,
3025,โฉนด,1659,1869,6295,05A013,0,0,76,,,76,,
3026,โฉนด,1608,1866,6294,05A014,0,1,5,,,105,,
3027,โฉนด,9655,1870,1429,05A015,0,0,53.8,,,53.8,,
3028,โฉนด,1598,1867,45,05A016,0,2,16,,,,216,
3029,โฉนด,1597,1868,6470,05A017,0,0,56.9,,,56.9,,
3030,โฉนด,145090,2202,6528,05A017/001,0,0,23,,,23,,
3031,โฉนด,145089,2201,6527,05A017/002,0,0,23,,,23,,
3032,โฉนด,145088,2200,6526,05A017/003,0,0,46.7,,,46.7,,
3033,โฉนด,1970,1871,49,05A018,0,1,1.1,,,101.1,,
3034,โฉนด,1609,1872,44,05A019,0,1,38,,138,,,
3035,โฉนด,1973,1873,43,05A020,0,0,81,,,81,,
3036,โฉนด,66190,2559,4151,05A020/001,0,0,81.3,,81.3,,,
3037,โฉนด,9509,1877,6323,05A022,0,2,77.9,,,277.9,,
3038,โฉนด,140577,2193,6322,05A022/001,0,2,77.9,,,277.9,,
3039,โฉนด,1810,1874,52,05A023,0,3,88.1,,,388.1,,
3040,โฉนด,19042,1875,4109,05A024,0,1,48.9,148.9,,,,
3041,โฉนด,18137,1882,4041,05A025,0,2,67.4,,,267.4,,
3042,โฉนด,9508,1878,1393,05A026,0,1,5.9,,105.9,,,
3043,โฉนด,44350,1879,5951,05A026/001,0,0,54.9,,54.9,,,
3044,โฉนด,44349,1880,5950,05A026/002,0,0,54,,54,,,
3045,โฉนด,44348,1881,5949,05A026/003,0,0,53.1,,,53.1,,
3046,โฉนด,9507,1876,6553,05A027,1,1,7,,,507,,
3047,โฉนด,14994,1911,4026,05A028,0,2,53.4,,,253.4,,
3048,โฉนด,134094,2168,5955,05A028/001,0,2,48,,,248,,
3049,โฉนด,19408,1912,4169,05A029,1,1,26,,526,,,
3050,โฉนด,8940,1914,1360,05A030,0,0,61.9,,,61.9,,
3051,โฉนด,29659,1916,5809,05A030/001,0,0,35.5,,,35.5,,
3052,โฉนด,29660,1917,5810,05A030/002,0,0,35.6,,35.6,,,
3053,โฉนด,29661,1918,5811,05A030/003,0,0,42,,,42,,
3054,โฉนด,19410,1921,4171,05A031,0,0,30,,,30,,
3055,โฉนด,54591,1919,6075,05A031/001,0,0,37.9,,,37.9,,
3056,โฉนด,54592,1920,6076,05A031/002,0,0,32.1,,,32.1,,
3057,โฉนด,19409,1922,4170,05A032,0,0,25.6,,25.6,,,
3058,โฉนด,27593,1913,5012,05A032/001,0,0,50,,50,,,
3059,โฉนด,54590,1923,6079,05A032/002,0,0,16.9,,,16.9,,
3060,โฉนด,54589,1924,6078,05A032/003,0,0,16.2,,,16.2,,
3061,โฉนด,54588,1925,6077,05A032/004,0,0,17.3,,,17.3,,
3062,โฉนด,18739,1932,4071,05A034,0,0,91.8,,,,91.8,
3063,โฉนด,18738,1931,4070,05A035,0,0,95.2,,,95.2,,
3064,โฉนด,18737,1930,4069,05A036,0,0,98.6,,,98.6,,
3065,โฉนด,18736,1929,4068,05A037,0,0,15.6,,,15.6,,
3066,โฉนด,25743,1928,4417,05A037/001,0,0,21.2,,21.2,,,
3067,โฉนด,54593,1926,6080,05A037/002,0,0,11.6,,11.6,,,
